주차장이름(pl_nm),일반-1일(전일)(pl_allday_pass_amt),계획주차면수(pl_num_space_planned),법정동코드(bemd_code),경도(logitude),위도(latitude)
자양번영로6길 052-00 주차장,0,5.0,10500,127.078243,37.53169
리치빌1 주차장,0,7.0,10500,127.08136,37.529113
뚝섬로43길 011-03 주차장,0,3.0,10500,127.07675,37.533681
키스톤하우스-옐로 주차장,0,3.0,10500,127.080027,37.534883
광명빌딩 주차장,0,3.0,10500,127.078105,37.53762
자양번영로 068-00 주차장,0,2.0,10500,127.076608,37.535522
뚝섬로48길 010-00 주차장,0,2.0,10500,127.077299,37.531569
자양로3가길 005-00 주차장,0,6.0,10500,127.084338,37.529764
영해빌 주차장,0,5.0,10500,127.079261,37.533614
삼익빌라 주차장,0,3.0,10500,127.078864,37.532814
상일봉사학교 주차장,0,2.0,10500,127.074924,37.53137
태영빌라트 주차장,0,7.0,10500,127.065869,37.538417
신세계빌라 주차장,0,8.0,10500,127.080737,37.536276
삼원파크빌 주차장,0,10.0,10500,127.083418,37.529782
세화빌딩 주차장,0,7.0,10500,127.085032,37.536576
자양파출소 주차장,0,5.0,10500,127.071689,37.533885
화양모텔 주차장,0,3.0,10500,127.069217,37.540113
능동로7길 041-12 주차장,0,2.0,10500,127.066964,37.536928
능동로5길 007-00 주차장,0,5.0,10500,127.067425,37.536475
우신빌딩 주차장,0,4.0,10500,127.074831,37.531052
아차산로42길 036-00 주차장,0,2.0,10500,127.07877,37.535923
한양에버빌 주차장,0,6.0,10500,127.083753,37.534185
오렌지하우스 주차장,0,14.0,10500,127.076998,37.531186
자양로 143-03 주차장,0,4.0,10500,127.08304,37.540577
타임빌 주차장,0,5.0,10500,127.076334,37.537505
아리랑양꼬치 주차장,0,4.0,10500,127.081517,37.534208
뚝섬로60길 009-00 주차장,0,5.0,10500,127.086735,37.53254
화이트하우스13 주차장,0,6.0,10500,127.084051,37.530348
뚝섬로60길 006-00 주차장,0,1.0,10500,127.086458,37.532554
뚝섬로 697-05 주차장,0,3.0,10500,127.086484,37.533187
아차산로24길 001-00 주차장,0,5.0,10500,127.065316,37.540947
중앙농협 하나로마트 주차장,0,39.0,10500,127.080818,37.531976
로데오프라자 주차장,0,11.0,10500,127.069185,37.539655
갈보리교회 주차장,0,49.0,10500,127.071207,37.530936
엘하우스 주차장,0,3.0,10500,127.075508,37.537167
아차산로26길 034-00 주차장,0,7.0,10500,127.065515,37.539937
뚝섬로52가길 042-00 주차장,0,2.0,10500,127.081468,37.530744
세림에버빌6차 주차장,0,10.0,10500,127.081811,37.533849
샤인빌 주차장,0,6.0,10500,127.065907,37.533562
BRICK HANDS-5 주차장,0,8.0,10500,127.075481,37.536747
자양번영로11길 032-10 주차장,0,1.0,10500,127.075246,37.53772
자양번영로11길 009-05 주차장,0,11.0,10500,127.076129,37.536842
드림하이빌1차 주차장,0,10.0,10500,127.075843,37.537248
자양리버뷰 주차장,0,5.0,10500,127.076811,37.530591
자양번영로11길 024-03 주차장,0,2.0,10500,127.075441,37.537443
아차산로38길 012-00 주차장,0,1.0,10500,127.07478,37.53804
대원빌18차 주차장,0,8.0,10500,127.075226,37.537579
모던쉐르빌 주차장,0,7.0,10500,127.075811,37.537627
자양로21길 019-00 주차장,0,12.0,10500,127.082037,37.539414
호반서밋 주차장,0,420.0,10500,127.068819,37.537539
리치팰리스 주차장,0,20.0,10500,127.065975,37.53809
미산빌3차 주차장,0,8.0,10500,127.065246,37.538551
동일로18나길 011-01 주차장,0,1.0,10500,127.065572,37.539
미산빌7차 주차장,0,5.0,10500,127.064998,37.53843
미산빌5차 주차장,0,8.0,10500,127.064375,37.538199
동일로 10가길 024-06 주차장,0,5.0,10500,127.064276,37.538554
이지마루 주차장,0,6.0,10500,127.062963,37.539185
뚝섬로31길 015-00 주차장,0,12.0,10500,127.067648,37.536345
뚝섬로30가길 046-12 주차장,0,2.0,10500,127.065831,37.535471
자양리치빌5 주차장,0,9.0,10500,127.065541,37.535279
뚝섬로22길 033-06 주차장,0,6.0,10500,127.061352,37.535322
동일로2길 037-04 주차장,0,3.0,10500,127.062357,37.534949
동일로4가길 010-00 주차장,0,4.0,10500,127.062449,37.535758
뚝섬로26길 041-00 주차장,0,3.0,10500,127.06584,37.534848
능동로3나길 025-00 주차장,0,6.0,10500,127.065049,37.534738
능동로3나길 023-00 주차장,0,7.0,10500,127.065119,37.53464
미샹보르 주차장,0,5.0,10500,127.065322,37.534681
뚝섬리버빌6차 주차장,0,7.0,10500,127.06525,37.534508
능동로3나길 018-00 주차장,0,11.0,10500,127.065509,37.534516
팰리스빌 자양 4 주차장,0,7.0,10500,127.065781,37.534191
자양리치빌 주차장,0,8.0,10500,127.064797,37.534417
능동로3마길 010-06 주차장,0,10.0,10500,127.064733,37.534235
자양리치빌 주차장,0,8.0,10500,127.063653,37.535561
뚝섬로22길 066-00 주차장,0,12.0,10500,127.061312,37.533981
뚝섬로22길 073-02 주차장,0,3.0,10500,127.061665,37.534312
뚝섬로22길 079-04 주차장,0,4.0,10500,127.062042,37.534315
리버스테이 주차장,0,8.0,10500,127.061829,37.534212
센트럴리버뷰 주차장,0,9.0,10500,127.061675,37.534491
제이 타워 주차장,0,4.0,10500,127.082154,37.536595
서원빌리지 주차장,0,12.0,10500,127.082793,37.536148
더 트윈2 주차장,0,32.0,10500,127.081297,37.536536
기성펠리체3 주차장,0,9.0,10500,127.08099,37.536154
지인재 주차장,0,4.0,10500,127.081221,37.536037
아차산로46나길 021-03 주차장,0,1.0,10500,127.08196,37.535957
자양번영로 068-05 주차장,0,4.0,10500,127.076806,37.535653
아차산로40길 054-05 주차장,0,3.0,10500,127.077337,37.535257
승승재 주차장,0,6.0,10500,127.077819,37.53715
모아빌딩 주차장,0,10.0,10500,127.075309,37.538325
아차산로 302-00 주차장,50000,18.0,10500,127.076347,37.537905
슈나우스 주차장,0,6.0,10500,127.078763,37.531888
뚝섬로48길 009-00 주차장,0,4.0,10500,127.077506,37.531582
위너스힐 주차장,0,41.0,10700,127.073981,37.545597
광진테크 주차장,0,1.0,10700,127.079195,37.545208
아차산로23길 085-03 주차장,0,1.0,10700,127.067617,37.545764
아차산로21길 089-00 주차장,0,1.0,10700,127.066844,37.545802
안틸리아 주차장,0,34.0,10700,127.067878,37.547185
아차산로23길 063-00 주차장,0,1.0,10700,127.067325,37.544918
아차산로29길 034-00 주차장,0,4.0,10700,127.068917,37.542306
아차산로21길 039-00 주차장,0,3.0,10700,127.065639,37.543649
아차산로21길 038-00 주차장,0,3.0,10700,127.065819,37.543609
동일로24길 018-06 주차장,0,3.0,10700,127.065989,37.543657
아차산로23길 021-00 주차장,0,6.0,10700,127.066345,37.543141
글방고시원 주차장,0,2.0,10700,127.073157,37.546218
능동로17길 049-00 주차장,0,6.0,10700,127.07076,37.546704
군자로6길 009-00 주차장,0,1.0,10700,127.071135,37.545921
군자로6길 029-00 주차장,0,1.0,10700,127.071937,37.546203
군자로6길 029-01 주차장,0,1.0,10700,127.072044,37.546228
아차산로23길 006-00 주차장,0,6.0,10700,127.066206,37.542427
아차산로21길 064-03 주차장,0,1.0,10700,127.066572,37.544639
아차산로21길 064-25 주차장,0,1.0,10700,127.066828,37.54456
동일로22길 023-04 주차장,0,6.0,10700,127.06583,37.542473
참하우스 주차장,0,3.0,10700,127.065747,37.542565
동일로22길 017-04 주차장,0,8.0,10700,127.065627,37.542624
포츈하우스 주차장,0,6.0,10700,127.065522,37.542759
좋은생고기 주차장,0,5.0,10700,127.066281,37.541938
아차산로25길 019-00 주차장,0,3.0,10700,127.066847,37.542362
아차산로25길 023-00 주차장,0,3.0,10700,127.066922,37.542499
아차산로29길 026-00 주차장,0,1.0,10700,127.068767,37.542008
아차산로23길 053-00 주차장,0,3.0,10700,127.067079,37.544468
왕십리정곱창 주차장,0,2.0,10700,127.07349,37.546884
본가왕뼈감자탕 주차장,0,2.0,10700,127.073403,37.54711
킴스펠리스 주차장,0,8.0,10700,127.072825,37.546215
능동로17길 007-02 주차장,0,5.0,10700,127.072868,37.546063
화양동 프라하임 주차장,0,5.0,10700,127.072983,37.545596
군자로6길 051-00 주차장,0,8.0,10700,127.072476,37.545772
군자로2길 004-00 주차장,0,4.0,10700,127.071849,37.54439
예그리나1 주차장,0,8.0,10700,127.071961,37.546105
능동샐러드 주차장,0,5.0,10700,127.07136,37.543
고베 주차장,0,2.0,10700,127.071238,37.543051
아차산로33길 074-00 주차장,0,4.0,10700,127.071432,37.543429
그린시티빌 주차장,0,10.0,10700,127.071709,37.54377
아차산로21길 078-00 주차장,0,3.0,10700,127.066717,37.54512
동일로26길 022-01 주차장,0,1.0,10700,127.067205,37.544963
아차산로23길 040-00 주차장,0,2.0,10700,127.066942,37.543786
아차산로23길 042-00 주차장,0,3.0,10700,127.066985,37.543902
동일로24길 092-00 주차장,0,3.0,10700,127.069848,37.542462
아차산로31길 019-00 주차장,0,4.0,10700,127.06958,37.542023
아차산로25길 031-00 주차장,0,8.0,10700,127.067116,37.542858
아차산로21길 054-14 주차장,0,6.0,10700,127.066397,37.544004
아차산로23길 060-00 주차장,0,8.0,10700,127.067345,37.544581
아차산로29길 024-05 주차장,0,1.0,10700,127.068816,37.541869
연막술 주차장,0,5.0,10700,127.070741,37.542513
한아름건물 주차장,15000,107.0,10700,127.069905,37.543535
동일로24길 080-09 주차장,0,3.0,10700,127.069353,37.542316
아차산로29길 024-10 주차장,0,2.0,10700,127.069072,37.541773
광나루로20가길 014-00 주차장,0,2.0,10700,127.074805,37.54512
영재빌리지 주차장,0,4.0,10700,127.075751,37.545437
아차산로33길 090-00 주차장,0,2.0,10700,127.071777,37.544085
서울화양초등학교 주차장,0,19.0,10700,127.071149,37.544149
아차산로27길 043-00 주차장,0,4.0,10700,127.06839,37.543495
화양빌라 주차장,0,2.0,10700,127.068873,37.544389
동일로26길 054-00 주차장,0,6.0,10700,127.068787,37.544552
테라펠리스건대1차 주차장,0,55.0,10700,127.068196,37.543879
군자로6길 031-00 주차장,0,1.0,10700,127.072164,37.546229
능동로17길 019-00 주차장,0,4.0,10700,127.072447,37.546356
군자로6길 043-00 주차장,0,5.0,10700,127.072704,37.545947
능동로17길 005-00 주차장,0,1.0,10700,127.073049,37.546051
군자로6길 053-11 주차장,0,4.0,10700,127.072817,37.545826
디오티화양 주차장,0,2.0,10700,127.073091,37.545776
군자로6길 050-00 주차장,0,6.0,10700,127.072247,37.545673
군자로6길 014-00 주차장,0,3.0,10700,127.071443,37.545764
다움빌딩 주차장,0,9.0,10700,127.0759,37.546336
KCC파크타운 주차장,30000,157.0,10700,127.075009,37.546575
씨즈 건대힐스 주차장,0,72.0,10700,127.074684,37.546171
능동로 164-00 주차장,0,3.0,10700,127.073453,37.545189
아차산로21길 060-20 주차장,0,2.0,10700,127.066796,37.544253
아차산로23길 057-00 주차장,0,4.0,10700,127.067121,37.544576
아차산로23길 059-00 주차장,0,8.0,10700,127.06718,37.544671
아차산로25길 065-00 주차장,0,7.0,10700,127.067868,37.544243
아차산로25길 051-00 주차장,0,5.0,10700,127.067561,37.543663
동일로24길 031-00 주차장,0,1.0,10700,127.066973,37.543659
아차산로25길 077-00 주차장,0,4.0,10700,127.068162,37.544751
좋은이웃교회 주차장,0,6.0,10700,127.065352,37.543976
아차산로33길 035-07 주차장,0,7.0,10700,127.070242,37.54205
능동로15길 028-00 주차장,0,5.0,10700,127.071425,37.545224
군자로 018-00 주차장,0,4.0,10700,127.071352,37.544928
청산빌딩 주차장,0,20.0,10700,127.077074,37.545748
광나루로 444-00 주차장,0,5.0,10700,127.078735,37.54534
시티파크 주차장,0,9.0,10700,127.078989,37.54521
광나루로28길 006-00 주차장,0,1.0,10700,127.078229,37.545268
광나루로26길 029-00 주차장,0,4.0,10700,127.077546,37.545483
동일로26길 045-00 주차장,0,3.0,10700,127.068482,37.544855
로얄빌라 주차장,0,8.0,10700,127.068945,37.545403
군자로3길 024-12 주차장,0,3.0,10700,127.070046,37.544692
재향군인회관 주차장,0,4.0,10700,127.065141,37.543686
메트로셀프세차 주차장,0,2.0,10700,127.065157,37.543509
호산빌딩 주차장,0,4.0,10700,127.065011,37.543423
순풍빌딩 주차장,0,22.0,10700,127.065079,37.543307
나비부엌 주차장,0,5.0,10700,127.0684,37.545456
다온빌 주차장,0,8.0,10700,127.068182,37.545654
동일로24길 069-00 주차장,0,6.0,10700,127.068936,37.543052
제이엠 하우스 주차장,0,5.0,10700,127.069365,37.543108
아름빌 주차장,0,4.0,10700,127.069461,37.543275
아차산로31길 045-00 주차장,0,8.0,10700,127.070128,37.543052
artillage 주차장,0,8.0,10700,127.070004,37.543083
서울빌라 주차장,0,5.0,10700,127.070029,37.542888
웅진빌딩 주차장,0,21.0,10700,127.067232,37.541462
군자로7길 004-00 주차장,0,12.0,10700,127.069903,37.546574
선인2 주차장,0,3.0,10700,127.069963,37.546942
군자로 041-00 주차장,0,20.0,10700,127.070142,37.546953
드림하우스2 주차장,0,2.0,10700,127.069224,37.546422
군자로2길 009-00 주차장,0,1.0,10700,127.071864,37.544779
휴하우스 주차장,0,3.0,10700,127.072438,37.54487
군자로 004-00 주차장,0,2.0,10700,127.072085,37.543951
군자로3길 001-00 주차장,0,4.0,10700,127.071191,37.544828
아차산로33길 073-12 주차장,0,2.0,10700,127.070934,37.54392
아차산로33길 073-04 주차장,0,3.0,10700,127.071223,37.543629
아차산로33길 073-03 주차장,0,4.0,10700,127.071111,37.543542
군자로6길 046-00 주차장,0,2.0,10700,127.072333,37.545981
스타파크빌 주차장,0,8.0,10700,127.073544,37.544795
동부이발관 주차장,0,6.0,10700,127.070726,37.545379
동일로30길 050-06 주차장,0,5.0,10700,127.071234,37.546415
아차산로23길 084-00 주차장,0,8.0,10700,127.067942,37.545631
동일로26길 019-00 주차장,0,3.0,10700,127.067159,37.545332
동일로26길 017-00 주차장,0,2.0,10700,127.067065,37.545364
아차산로21길 096-00 주차장,0,8.0,10700,127.067152,37.545941
FIRSTVILL 주차장,0,3.0,10700,127.067097,37.546321
오펠리스오피스텔 주차장,0,19.0,10700,127.072941,37.546958
BLUE SKY 주차장,0,29.0,10700,127.07238,37.547026
아스하임 4차 오피스텔 주차장,0,128.0,10700,127.072067,37.547477
시트린 주차장,0,6.0,10700,127.073018,37.546373
이삭미디텔 주차장,0,12.0,10700,127.071839,37.547442
대현빌라 주차장,0,2.0,10700,127.070618,37.546909
정훈빌 주차장,0,6.0,10700,127.068979,37.546299
아차산로27길 061-00 주차장,0,6.0,10700,127.068814,37.544265
아차산로27길 059-00 주차장,0,3.0,10700,127.068733,37.544149
아차산로27길 057-03 주차장,0,4.0,10700,127.068509,37.544052
아차산로27길 057-05 주차장,0,1.0,10700,127.068421,37.544088
아차산로25길 066-00 주차장,0,3.0,10700,127.068038,37.544167
아차산로25길 048-00 주차장,0,2.0,10700,127.067652,37.543411
동일로24길 053-01 주차장,0,2.0,10700,127.068134,37.543249
아차산로21길 054-11 주차장,0,6.0,10700,127.066731,37.544133
스텔라하우스 주차장,0,6.0,10700,127.066574,37.54489
화양빌라 주차장,0,4.0,10700,127.066513,37.544795
아차산로21길 072-09 주차장,0,8.0,10700,127.067088,37.544864
아차산로23길 067-00 주차장,0,8.0,10700,127.067374,37.545054
동일로26길 018-00 주차장,0,6.0,10700,127.067031,37.545179
아차산로25길 055-00 주차장,0,1.0,10700,127.067622,37.543788
아차산로25길 057-03 주차장,0,6.0,10700,127.067412,37.543951
동일로24길 035-00 주차장,0,5.0,10700,127.067114,37.543652
장수빌라 주차장,0,5.0,10700,127.073765,37.544814
힐하우스 주차장,0,8.0,10700,127.073914,37.544881
능동로16길 034-00 주차장,0,4.0,10700,127.075022,37.544822
신통치킨 주차장,0,6.0,10700,127.075347,37.544995
서문고시원 주차장,0,4.0,10700,127.075684,37.545066
능동로16길 050-08 주차장,0,2.0,10700,127.075687,37.544926
건국대학교 주차장,30000,1621.0,10700,127.07374,37.542642
건국대학교병원 주차장,10000,655.0,10700,127.072155,37.540436
더와이엠 주차장,0,7.0,10700,127.069848,37.545841
아차산로27길 019-05 주차장,0,3.0,10700,127.067611,37.542634
아차산로27길 025-07 주차장,0,4.0,10700,127.067826,37.542734
아차산로27길 031-00 주차장,0,4.0,10700,127.068056,37.542956
건대역원룸텔 주차장,0,6.0,10700,127.068096,37.543059
아차산로25길 042-00 주차장,0,6.0,10700,127.067478,37.543144
능동로17길 054-06 주차장,0,2.0,10700,127.070721,37.547109
엘리시안파크 주차장,0,27.0,10700,127.070537,37.547235
광진구정보화교육센터 주차장,0,1.0,10700,127.070476,37.546247
동일로26길 058-00 주차장,0,4.0,10700,127.068923,37.544491
아차산로25길 074-03 주차장,0,2.0,10700,127.068381,37.544571
명호빌 주차장,0,4.0,10700,127.066528,37.545172
만복빌 주차장,0,4.0,10700,127.066381,37.545234
아차산로21길 073-00 주차장,0,3.0,10700,127.066449,37.545069
신원빌딩 주차장,0,23.0,10700,127.064961,37.543178
일렉테크코리아 주차장,0,3.0,10700,127.06489,37.54302
원조남원추어탕 주차장,0,12.0,10700,127.064788,37.542688
동아빌딩 주차장,0,8.0,10700,127.064546,37.542525
동흥빌딩 주차장,0,11.0,10700,127.065484,37.541963
성빌딩 주차장,0,5.0,10700,127.0657,37.541836
동성빌딩 주차장,0,23.0,10700,127.066081,37.54176
태영빌딩 주차장,0,6.0,10700,127.065705,37.542128
휴심재 주차장,0,1.0,10700,127.068377,37.545054
능동로17길 017-00 주차장,0,4.0,10700,127.072599,37.546372
능동로15길 017-00 주차장,0,2.0,10700,127.071891,37.545121
동일로24길 018-01 주차장,0,4.0,10700,127.066209,37.5437
능동로11길 008-03 주차장,0,2.0,10700,127.070969,37.542097
동일로28길 068-11 주차장,0,3.0,10700,127.070018,37.545441
에스엠빌딩 주차장,0,7.0,10700,127.071331,37.54219
단산화빌딩 주차장,0,16.0,10700,127.068487,37.540947
삼진빌딩 주차장,0,17.0,10700,127.06979,37.540534
연한빌딩 주차장,24000,46.0,10700,127.070188,37.540632
동일로22길 017-14 주차장,0,1.0,10700,127.065793,37.542955
동일로22길 019-00 주차장,0,3.0,10700,127.065526,37.542445
동일로 144-08 주차장,0,2.0,10700,127.066251,37.545005
화양타워 주차장,0,137.0,10700,127.071164,37.547076
능동로13길 036-00 주차장,0,3.0,10700,127.070418,37.543625
치폴레옹 주차장,0,4.0,10700,127.070538,37.543486
동촌우렁쌈밥 주차장,0,3.0,10700,127.065048,37.542611
월드빌 주차장,0,5.0,10700,127.065198,37.542925
예담밥상 주차장,0,5.0,10700,127.065253,37.542532
아차산로21길 020-00 주차장,0,1.0,10700,127.065403,37.542853
소망아트빌 주차장,0,7.0,10700,127.065554,37.543033
은석교회 주차장,0,8.0,10700,127.065444,37.543348
