"자치구","안심 주소","위도","경도","CCTV 수량","수정 일시"
"광진구","생활방범-자양4-425-02","37.5372","127.0681","1","2022-12-01"
"광진구","생활방범-자양4-425-03","37.5372","127.0681","1","2022-12-01"
"광진구","생활방범-자양4-425-04","37.5372","127.0681","1","2022-12-01"
"광진구","생활방범-자양4-425-05","37.5372","127.0681","1","2022-12-01"
"광진구","생활방범-자양4-426-01","37.5379","127.0662","1","2022-12-01"
"광진구","생활방범-자양4-426-02","37.5379","127.0662","1","2022-12-01"
"광진구","생활방범-자양4-426-03","37.5379","127.0662","1","2022-12-01"
"광진구","생활방범-자양4-426-04","37.5379","127.0662","1","2022-12-01"
"광진구","생활방범-자양4-426-05","37.5379","127.0662","1","2022-12-01"
"광진구","생활방범-자양4-426-비상벨","37.5379","127.0662","1","2022-12-01"
"광진구","생활방범-자양4-453-01","37.5370","127.0658","1","2022-12-01"
"광진구","생활방범-자양4-453-02","37.5370","127.0658","1","2022-12-01"
"광진구","생활방범-자양4-453-03","37.5370","127.0658","1","2022-12-01"
"광진구","생활방범-자양4-453-04","37.5370","127.0658","1","2022-12-01"
"광진구","생활방범-자양4-453-비상벨","37.5370","127.0658","1","2022-12-01"
"광진구","생활방범-자양4-461-01","37.5341","127.0650","1","2022-12-01"
"광진구","생활방범-자양4-461-비상벨","37.5341","127.0650","1","2022-12-01"
"광진구","생활방범-자양4-471-01","37.5337","127.0666","1","2022-12-01"
"광진구","생활방범-자양4-471-02","37.5337","127.0666","1","2022-12-01"
"광진구","생활방범-자양4-471-03","37.5337","127.0666","1","2022-12-01"
"광진구","생활방범-자양4-471-04","37.5337","127.0666","1","2022-12-01"
"광진구","생활방범-자양4-471-05","37.5337","127.0666","1","2022-12-01"
"광진구","생활방범-자양4-471-비상벨","37.5337","127.0666","1","2022-12-01"
"광진구","생활방범-자양4-490-01","37.5388","127.0638","1","2022-12-01"
"광진구","생활방범-자양4-490-02","37.5388","127.0638","1","2022-12-01"
"광진구","생활방범-자양4-490-03","37.5388","127.0638","1","2022-12-01"
"광진구","생활방범-자양4-490-04","37.5388","127.0638","1","2022-12-01"
"광진구","생활방범-자양4-490-비상벨","37.5388","127.0638","1","2022-12-01"
"광진구","생활방범-자양4-555-01","37.5331","127.0644","1","2022-12-01"
"광진구","생활방범-자양4-555-02","37.5331","127.0644","1","2022-12-01"
"광진구","생활방범-자양4-555-03","37.5331","127.0644","1","2022-12-01"
"광진구","생활방범-자양4-555-04","37.5331","127.0644","1","2022-12-01"
"광진구","생활방범-자양4-555-비상벨","37.5331","127.0644","1","2022-12-01"
"광진구","생활방범-자양4-556-01","37.5362","127.0659","1","2022-12-01"
"광진구","생활방범-자양4-556-02","37.5362","127.0659","1","2022-12-01"
"광진구","생활방범-자양4-556-03","37.5362","127.0659","1","2022-12-01"
"광진구","생활방범-자양4-556-비상벨","37.5362","127.0659","1","2022-12-01"
"광진구","생활방범-자양4-557-01","37.5403","127.0649","1","2022-12-01"
"광진구","생활방범-자양4-557-02","37.5403","127.0649","1","2022-12-01"
"광진구","생활방범-자양4-557-03","37.5403","127.0649","1","2022-12-01"
"광진구","생활방범-자양4-557-04","37.5403","127.0649","1","2022-12-01"
"광진구","생활방범-자양4-557-비상벨","37.5403","127.0649","1","2022-12-01"
"광진구","생활방범-자양4-558-01","37.5414","127.0645","1","2022-12-01"
"광진구","생활방범-자양4-558-02","37.5414","127.0645","1","2022-12-01"
"광진구","생활방범-자양4-558-03","37.5414","127.0645","1","2022-12-01"
"광진구","생활방범-자양4-558-04","37.5414","127.0645","1","2022-12-01"
"광진구","생활방범-자양4-558-05","37.5414","127.0645","1","2022-12-01"
"광진구","생활방범-자양4-558-비상벨","37.5414","127.0645","1","2022-12-01"
"광진구","생활방범-자양4-559-01","37.5322","127.0651","1","2022-12-01"
"광진구","생활방범-자양4-559-02","37.5322","127.0651","1","2022-12-01"
"광진구","생활방범-자양4-559-03","37.5322","127.0651","1","2022-12-01"
"광진구","생활방범-자양4-559-비상벨","37.5322","127.0651","1","2022-12-01"
"광진구","생활방범-중곡1-222-01","37.5613","127.0810","1","2022-12-01"
"광진구","생활방범-중곡1-222-02","37.5613","127.0810","1","2022-12-01"
"광진구","생활방범-중곡1-222-03","37.5613","127.0810","1","2022-12-01"
"광진구","생활방범-중곡1-222-04","37.5613","127.0810","1","2022-12-01"
"광진구","생활방범-중곡1-222-05","37.5613","127.0810","1","2022-12-01"
"광진구","생활방범-중곡1-223-01","37.5650","127.0792","1","2022-12-01"
"광진구","생활방범-중곡1-223-02","37.5650","127.0792","1","2022-12-01"
"광진구","생활방범-중곡1-223-03","37.5650","127.0792","1","2022-12-01"
"광진구","생활방범-중곡1-223-04","37.5650","127.0792","1","2022-12-01"
"광진구","생활방범-중곡1-223-05","37.5650","127.0792","1","2022-12-01"
"광진구","생활방범-중곡1-223-비상벨","37.5650","127.0792","1","2022-12-01"
"광진구","생활방범-중곡1-224-01","37.5648","127.0775","1","2022-12-01"
"광진구","생활방범-중곡1-224-02","37.5648","127.0775","1","2022-12-01"
"광진구","생활방범-중곡1-224-03","37.5648","127.0775","1","2022-12-01"
"광진구","생활방범-중곡1-224-04","37.5648","127.0775","1","2022-12-01"
"광진구","생활방범-중곡1-224-05","37.5648","127.0775","1","2022-12-01"
"광진구","생활방범-중곡1-224-비상벨","37.5648","127.0775","1","2022-12-01"
"광진구","생활방범-중곡1-225-01","37.5641","127.0794","1","2022-12-01"
"광진구","생활방범-중곡1-225-02","37.5641","127.0794","1","2022-12-01"
"광진구","생활방범-중곡1-225-03","37.5641","127.0794","1","2022-12-01"
"광진구","생활방범-중곡1-225-04","37.5641","127.0794","1","2022-12-01"
"광진구","생활방범-중곡1-225-05","37.5641","127.0794","1","2022-12-01"
"광진구","생활방범-중곡1-225-비상벨","37.5641","127.0794","1","2022-12-01"
"광진구","생활방범-중곡1-226-01","37.5646","127.0780","1","2022-12-01"
"광진구","생활방범-중곡1-226-02","37.5646","127.0780","1","2022-12-01"
"광진구","생활방범-중곡1-226-03","37.5646","127.0780","1","2022-12-01"
"광진구","생활방범-중곡1-226-04","37.5646","127.0780","1","2022-12-01"
"광진구","생활방범-중곡1-226-비상벨","37.5646","127.0780","1","2022-12-01"
"광진구","생활방범-중곡1-227-01","37.5623","127.0815","1","2022-12-01"
"광진구","생활방범-중곡1-227-02","37.5623","127.0815","1","2022-12-01"
"광진구","생활방범-중곡1-227-03","37.5623","127.0815","1","2022-12-01"
"광진구","생활방범-중곡1-227-04","37.5623","127.0815","1","2022-12-01"
"광진구","생활방범-중곡1-227-05","37.5623","127.0815","1","2022-12-01"
"광진구","생활방범-중곡1-227-비상벨","37.5623","127.0815","1","2022-12-01"
"광진구","생활방범-중곡1-228-01","37.5623","127.0807","1","2022-12-01"
"광진구","생활방범-중곡1-228-02","37.5623","127.0807","1","2022-12-01"
"광진구","생활방범-중곡1-228-03","37.5623","127.0807","1","2022-12-01"
"광진구","생활방범-중곡1-228-비상벨","37.5623","127.0807","1","2022-12-01"
"광진구","생활방범-중곡1-229-01","37.5619","127.0797","1","2022-12-01"
"광진구","생활방범-중곡1-229-02","37.5619","127.0797","1","2022-12-01"
"광진구","생활방범-중곡1-229-03","37.5619","127.0797","1","2022-12-01"
"광진구","생활방범-중곡1-229-04","37.5619","127.0797","1","2022-12-01"
"광진구","생활방범-중곡1-229-05","37.5619","127.0797","1","2022-12-01"
"광진구","생활방범-중곡1-229-비상벨","37.5619","127.0797","1","2022-12-01"
"광진구","생활방범-중곡1-230-01","37.5621","127.0790","1","2022-12-01"
"광진구","생활방범-중곡1-230-02","37.5621","127.0790","1","2022-12-01"
"광진구","생활방범-중곡1-230-03","37.5621","127.0790","1","2022-12-01"
"광진구","생활방범-중곡1-230-04","37.5621","127.0790","1","2022-12-01"
"광진구","생활방범-중곡1-230-05","37.5621","127.0790","1","2022-12-01"
"광진구","생활방범-중곡1-231-01","37.5632","127.0782","1","2022-12-01"
"광진구","생활방범-중곡1-231-02","37.5632","127.0782","1","2022-12-01"
"광진구","생활방범-중곡1-231-03","37.5632","127.0782","1","2022-12-01"
"광진구","생활방범-중곡1-231-04","37.5632","127.0782","1","2022-12-01"
"광진구","생활방범-중곡1-232-01","37.5628","127.0771","1","2022-12-01"
"광진구","생활방범-중곡1-232-02","37.5628","127.0771","1","2022-12-01"
"광진구","생활방범-중곡1-232-03","37.5628","127.0771","1","2022-12-01"
"광진구","생활방범-중곡1-232-04","37.5628","127.0771","1","2022-12-01"
"광진구","생활방범-중곡1-232-05","37.5628","127.0771","1","2022-12-01"
"광진구","생활방범-중곡1-232-비상벨","37.5628","127.0771","1","2022-12-01"
"광진구","생활방범-중곡1-233-01","37.5644","127.0763","1","2022-12-01"
"광진구","생활방범-중곡1-233-02","37.5644","127.0763","1","2022-12-01"
"광진구","생활방범-중곡1-233-03","37.5644","127.0763","1","2022-12-01"
"광진구","생활방범-중곡1-233-04","37.5644","127.0763","1","2022-12-01"
"광진구","생활방범-중곡1-233-비상벨","37.5644","127.0763","1","2022-12-01"
"광진구","생활방범-중곡1-234-01","37.5617","127.0758","1","2022-12-01"
"광진구","생활방범-중곡1-234-02","37.5617","127.0758","1","2022-12-01"
"광진구","생활방범-중곡1-234-03","37.5617","127.0758","1","2022-12-01"
"광진구","생활방범-중곡1-234-04","37.5617","127.0758","1","2022-12-01"
"광진구","생활방범-중곡1-234-05","37.5617","127.0758","1","2022-12-01"
"광진구","생활방범-중곡1-236-01","37.5600","127.0748","1","2022-12-01"
"광진구","생활방범-중곡1-236-02","37.5600","127.0748","1","2022-12-01"
"광진구","생활방범-중곡1-236-03","37.5600","127.0748","1","2022-12-01"
"광진구","생활방범-중곡1-236-04","37.5600","127.0748","1","2022-12-01"
"광진구","생활방범-중곡1-236-05","37.5600","127.0748","1","2022-12-01"
"광진구","생활방범-중곡1-237-01","37.5611","127.0777","1","2022-12-01"
"광진구","생활방범-중곡1-237-02","37.5611","127.0777","1","2022-12-01"
"광진구","생활방범-중곡1-237-03","37.5611","127.0777","1","2022-12-01"
"광진구","생활방범-중곡1-237-04","37.5611","127.0777","1","2022-12-01"
"광진구","생활방범-중곡1-237-05","37.5611","127.0777","1","2022-12-01"
"광진구","생활방범-중곡1-237-비상벨","37.5611","127.0777","1","2022-12-01"
"광진구","생활방범-중곡1-238-01","37.5597","127.0770","1","2022-12-01"
"광진구","생활방범-중곡1-238-02","37.5597","127.0770","1","2022-12-01"
"광진구","생활방범-중곡1-238-03","37.5597","127.0770","1","2022-12-01"
"광진구","생활방범-중곡1-238-04","37.5597","127.0770","1","2022-12-01"
"광진구","생활방범-중곡1-238-05","37.5597","127.0770","1","2022-12-01"
"광진구","생활방범-중곡1-239-01","37.5595","127.0761","1","2022-12-01"
"광진구","생활방범-중곡1-239-02","37.5595","127.0761","1","2022-12-01"
"광진구","생활방범-중곡1-239-03","37.5595","127.0761","1","2022-12-01"
"광진구","생활방범-중곡1-239-04","37.5595","127.0761","1","2022-12-01"
"광진구","생활방범-중곡1-239-05","37.5595","127.0761","1","2022-12-01"
"광진구","생활방범-중곡1-239-비상벨","37.5595","127.0761","1","2022-12-01"
"광진구","생활방범-중곡1-240-01","37.5590","127.0773","1","2022-12-01"
"광진구","생활방범-중곡1-240-02","37.5590","127.0773","1","2022-12-01"
"광진구","생활방범-중곡1-240-03","37.5590","127.0773","1","2022-12-01"
"광진구","생활방범-중곡1-240-04","37.5590","127.0773","1","2022-12-01"
"광진구","생활방범-중곡1-240-05","37.5590","127.0773","1","2022-12-01"
"광진구","생활방범-중곡1-240-비상벨","37.5590","127.0773","1","2022-12-01"
"광진구","생활방범-중곡1-241-01","37.5603","127.0795","1","2022-12-01"
"광진구","생활방범-중곡1-241-02","37.5603","127.0795","1","2022-12-01"
"광진구","생활방범-중곡1-241-03","37.5603","127.0795","1","2022-12-01"
"광진구","생활방범-중곡1-241-04","37.5603","127.0795","1","2022-12-01"
"광진구","생활방범-중곡1-241-05","37.5603","127.0795","1","2022-12-01"
"광진구","생활방범-중곡1-241-비상벨","37.5603","127.0795","1","2022-12-01"
"광진구","생활방범-중곡1-242-01","37.5600","127.0803","1","2022-12-01"
"광진구","생활방범-중곡1-242-02","37.5600","127.0803","1","2022-12-01"
"광진구","생활방범-중곡1-242-03","37.5600","127.0803","1","2022-12-01"
"광진구","생활방범-중곡1-242-04","37.5600","127.0803","1","2022-12-01"
"광진구","생활방범-중곡1-242-05","37.5600","127.0803","1","2022-12-01"
"광진구","생활방범-중곡1-242-비상벨","37.5600","127.0803","1","2022-12-01"
"광진구","생활방범-중곡1-243-01","37.5590","127.0789","1","2022-12-01"
"광진구","생활방범-중곡1-243-02","37.5590","127.0789","1","2022-12-01"
"광진구","생활방범-중곡1-243-03","37.5590","127.0789","1","2022-12-01"
"광진구","생활방범-중곡1-243-04","37.5590","127.0789","1","2022-12-01"
"광진구","생활방범-중곡1-243-05","37.5590","127.0789","1","2022-12-01"
"광진구","생활방범-중곡1-243-비상벨","37.5590","127.0789","1","2022-12-01"
"광진구","생활방범-중곡1-244-01","37.5585","127.0785","1","2022-12-01"
"광진구","생활방범-중곡1-244-02","37.5585","127.0785","1","2022-12-01"
"광진구","생활방범-중곡1-244-03","37.5585","127.0785","1","2022-12-01"
"광진구","생활방범-중곡1-244-04","37.5585","127.0785","1","2022-12-01"
"광진구","생활방범-중곡1-244-05","37.5585","127.0785","1","2022-12-01"
"광진구","생활방범-중곡1-244-비상벨","37.5585","127.0785","1","2022-12-01"
"광진구","생활방범-중곡1-245-01","37.5643","127.0811","1","2022-12-01"
"광진구","생활방범-중곡1-246-01","37.5637","127.0807","1","2022-12-01"
"광진구","생활방범-중곡1-246-비상벨","37.5637","127.0807","1","2022-12-01"
"광진구","생활방범-중곡1-247-01","37.5635","127.0813","1","2022-12-01"
"광진구","생활방범-중곡1-247-비상벨","37.5635","127.0813","1","2022-12-01"
"광진구","생활방범-중곡1-332-01","37.5639","127.0787","1","2022-12-01"
"광진구","생활방범-중곡1-332-02","37.5639","127.0787","1","2022-12-01"
"광진구","생활방범-중곡1-332-03","37.5639","127.0787","1","2022-12-01"
"광진구","생활방범-중곡1-332-비상벨","37.5639","127.0787","1","2022-12-01"
"광진구","생활방범-중곡1-351-01","37.5616","127.0765","1","2022-12-01"
"광진구","생활방범-중곡1-351-02","37.5616","127.0765","1","2022-12-01"
"광진구","생활방범-중곡1-351-03","37.5616","127.0765","1","2022-12-01"
"광진구","생활방범-중곡1-351-04","37.5616","127.0765","1","2022-12-01"
"광진구","생활방범-중곡1-435-01","37.5652","127.0808","1","2022-12-01"
"광진구","생활방범-중곡1-435-02","37.5652","127.0808","1","2022-12-01"
"광진구","생활방범-중곡1-435-03","37.5652","127.0808","1","2022-12-01"
"광진구","생활방범-중곡1-435-04","37.5652","127.0808","1","2022-12-01"
"광진구","생활방범-중곡1-435-05","37.5652","127.0808","1","2022-12-01"
"광진구","생활방범-중곡1-435-비상벨","37.5652","127.0808","1","2022-12-01"
"광진구","생활방범-중곡1-436-01","37.5655","127.0783","1","2022-12-01"
"광진구","생활방범-중곡1-436-02","37.5655","127.0783","1","2022-12-01"
"광진구","생활방범-중곡1-436-03","37.5655","127.0783","1","2022-12-01"
"광진구","생활방범-중곡1-436-04","37.5655","127.0783","1","2022-12-01"
"광진구","생활방범-중곡1-436-비상벨","37.5655","127.0783","1","2022-12-01"
"광진구","생활방범-중곡1-462-01","37.5613","127.0799","1","2022-12-01"
"광진구","생활방범-중곡1-462-02","37.5613","127.0799","1","2022-12-01"
"광진구","생활방범-중곡1-462-03","37.5613","127.0799","1","2022-12-01"
"광진구","생활방범-중곡1-462-04","37.5613","127.0799","1","2022-12-01"
"광진구","생활방범-중곡1-462-비상벨","37.5613","127.0799","1","2022-12-01"
"광진구","생활방범-중곡1-480-01","37.5607","127.0759","1","2022-12-01"
"광진구","생활방범-중곡1-480-02","37.5607","127.0759","1","2022-12-01"
"광진구","생활방범-중곡1-480-03","37.5607","127.0759","1","2022-12-01"
"광진구","생활방범-중곡1-480-비상벨","37.5607","127.0759","1","2022-12-01"
"광진구","생활방범-중곡1-509-01","37.5629","127.0803","1","2022-12-01"
"광진구","생활방범-중곡1-509-02","37.5629","127.0803","1","2022-12-01"
"광진구","생활방범-중곡1-509-03","37.5629","127.0803","1","2022-12-01"
"광진구","생활방범-중곡1-509-04","37.5629","127.0803","1","2022-12-01"
"광진구","생활방범-중곡1-509-비상벨","37.5629","127.0803","1","2022-12-01"
"광진구","생활방범-중곡2-248-01","37.5641","127.0840","1","2022-12-01"
"광진구","생활방범-중곡2-248-비상벨","37.5641","127.0840","1","2022-12-01"
"광진구","생활방범-중곡2-249-01","37.5635","127.0858","1","2022-12-01"
"광진구","생활방범-중곡2-249-02","37.5635","127.0858","1","2022-12-01"
"광진구","생활방범-중곡2-249-03","37.5635","127.0858","1","2022-12-01"
"광진구","생활방범-중곡2-249-04","37.5635","127.0858","1","2022-12-01"
"광진구","생활방범-중곡2-249-05","37.5635","127.0858","1","2022-12-01"
"광진구","생활방범-중곡2-249-비상벨","37.5635","127.0858","1","2022-12-01"
"광진구","어린이-구의3-052-03","37.5428","127.0912","1","2022-12-01"
"광진구","생활방범-중곡2-250-01","37.5621","127.0864","1","2022-12-01"
"광진구","생활방범-중곡2-250-02","37.5621","127.0864","1","2022-12-01"
"광진구","생활방범-중곡2-250-03","37.5621","127.0864","1","2022-12-01"
"광진구","생활방범-중곡2-250-04","37.5621","127.0864","1","2022-12-01"
"광진구","생활방범-중곡2-250-05","37.5621","127.0864","1","2022-12-01"
"광진구","생활방범-중곡2-250-비상벨","37.5621","127.0864","1","2022-12-01"
"광진구","생활방범-중곡2-251-01","37.5616","127.0848","1","2022-12-01"
"광진구","생활방범-중곡2-251-비상벨","37.5616","127.0848","1","2022-12-01"
"광진구","생활방범-중곡2-252-01","37.5564","127.0873","1","2022-12-01"
"광진구","생활방범-중곡2-252-02","37.5564","127.0873","1","2022-12-01"
"광진구","생활방범-중곡2-252-03","37.5564","127.0873","1","2022-12-01"
"광진구","생활방범-중곡2-252-04","37.5564","127.0873","1","2022-12-01"
"광진구","생활방범-중곡2-252-05","37.5564","127.0873","1","2022-12-01"
"광진구","생활방범-중곡2-252-비상벨","37.5564","127.0873","1","2022-12-01"
"광진구","생활방범-중곡2-253-01","37.5555","127.0872","1","2022-12-01"
"광진구","생활방범-중곡2-253-02","37.5555","127.0872","1","2022-12-01"
"광진구","생활방범-중곡2-253-03","37.5555","127.0872","1","2022-12-01"
"광진구","생활방범-중곡2-253-04","37.5555","127.0872","1","2022-12-01"
"광진구","생활방범-중곡2-254-01","37.5551","127.0874","1","2022-12-01"
"광진구","생활방범-중곡2-254-02","37.5551","127.0874","1","2022-12-01"
"광진구","생활방범-중곡2-254-03","37.5551","127.0874","1","2022-12-01"
"광진구","생활방범-중곡2-254-04","37.5551","127.0874","1","2022-12-01"
"광진구","생활방범-중곡2-254-05","37.5551","127.0874","1","2022-12-01"
"광진구","생활방범-중곡2-255-01","37.5569","127.0864","1","2022-12-01"
"광진구","생활방범-중곡2-255-02","37.5569","127.0864","1","2022-12-01"
"광진구","생활방범-중곡2-255-03","37.5569","127.0864","1","2022-12-01"
"광진구","생활방범-중곡2-255-04","37.5569","127.0864","1","2022-12-01"
"광진구","생활방범-중곡2-256-01","37.5593","127.0869","1","2022-12-01"
"광진구","생활방범-중곡2-256-02","37.5593","127.0869","1","2022-12-01"
"광진구","생활방범-중곡2-256-03","37.5593","127.0869","1","2022-12-01"
"광진구","생활방범-중곡2-256-04","37.5593","127.0869","1","2022-12-01"
"광진구","생활방범-중곡2-256-05","37.5593","127.0869","1","2022-12-01"
"광진구","생활방범-중곡2-256-비상벨","37.5593","127.0869","1","2022-12-01"
"광진구","생활방범-중곡2-257-01","37.5591","127.0856","1","2022-12-01"
"광진구","생활방범-중곡2-257-02","37.5591","127.0856","1","2022-12-01"
"광진구","생활방범-중곡2-257-03","37.5591","127.0856","1","2022-12-01"
"광진구","생활방범-중곡2-258-01","37.5562","127.0861","1","2022-12-01"
"광진구","생활방범-중곡2-258-02","37.5562","127.0861","1","2022-12-01"
"광진구","생활방범-중곡2-258-03","37.5562","127.0861","1","2022-12-01"
"광진구","생활방범-중곡2-258-04","37.5562","127.0861","1","2022-12-01"
"광진구","생활방범-중곡2-258-05","37.5562","127.0861","1","2022-12-01"
"광진구","생활방범-중곡2-259-01","37.5565","127.0836","1","2022-12-01"
"광진구","생활방범-중곡2-259-02","37.5565","127.0836","1","2022-12-01"
"광진구","생활방범-중곡2-259-03","37.5565","127.0836","1","2022-12-01"
"광진구","생활방범-중곡2-259-04","37.5565","127.0836","1","2022-12-01"
"광진구","생활방범-중곡2-259-05","37.5565","127.0836","1","2022-12-01"
"광진구","생활방범-중곡2-259-비상벨","37.5565","127.0836","1","2022-12-01"
"광진구","생활방범-중곡2-260-01","37.5615","127.0861","1","2022-12-01"
"광진구","생활방범-중곡2-260-02","37.5615","127.0861","1","2022-12-01"
"광진구","생활방범-중곡2-260-03","37.5615","127.0861","1","2022-12-01"
"광진구","생활방범-중곡2-260-04","37.5615","127.0861","1","2022-12-01"
"광진구","생활방범-중곡2-260-05","37.5615","127.0861","1","2022-12-01"
"광진구","생활방범-중곡2-261-01","37.5613","127.0870","1","2022-12-01"
"광진구","생활방범-중곡2-261-02","37.5613","127.0870","1","2022-12-01"
"광진구","생활방범-중곡2-261-03","37.5613","127.0870","1","2022-12-01"
"광진구","생활방범-중곡2-261-04","37.5613","127.0870","1","2022-12-01"
"광진구","생활방범-중곡2-261-05","37.5613","127.0870","1","2022-12-01"
"광진구","생활방범-중곡2-262-01","37.5576","127.0810","1","2022-12-01"
"광진구","생활방범-중곡2-262-02","37.5576","127.0810","1","2022-12-01"
"광진구","생활방범-중곡2-262-03","37.5576","127.0810","1","2022-12-01"
"광진구","생활방범-중곡2-262-04","37.5576","127.0810","1","2022-12-01"
"광진구","생활방범-중곡2-262-05","37.5576","127.0810","1","2022-12-01"
"광진구","생활방범-중곡2-262-비상벨","37.5576","127.0810","1","2022-12-01"
"광진구","생활방범-중곡2-263-01","37.5594","127.0820","1","2022-12-01"
"광진구","생활방범-중곡2-263-02","37.5594","127.0820","1","2022-12-01"
"광진구","생활방범-중곡2-263-03","37.5594","127.0820","1","2022-12-01"
"광진구","생활방범-중곡2-263-04","37.5594","127.0820","1","2022-12-01"
"광진구","생활방범-중곡2-263-05","37.5594","127.0820","1","2022-12-01"
"광진구","생활방범-중곡2-263-비상벨","37.5594","127.0820","1","2022-12-01"
"광진구","생활방범-중곡2-264-01","37.5628","127.0833","1","2022-12-01"
"광진구","생활방범-중곡2-264-비상벨","37.5628","127.0833","1","2022-12-01"
"광진구","생활방범-중곡2-265-01","37.5630","127.0850","1","2022-12-01"
"광진구","생활방범-중곡2-265-02","37.5630","127.0850","1","2022-12-01"
"광진구","생활방범-중곡2-265-03","37.5630","127.0850","1","2022-12-01"
"광진구","생활방범-중곡2-265-비상벨","37.5630","127.0850","1","2022-12-01"
"광진구","생활방범-중곡2-266-01","37.5622","127.0851","1","2022-12-01"
"광진구","생활방범-중곡2-266-02","37.5622","127.0851","1","2022-12-01"
"광진구","생활방범-중곡2-266-03","37.5622","127.0851","1","2022-12-01"
"광진구","생활방범-중곡2-266-04","37.5622","127.0851","1","2022-12-01"
"광진구","생활방범-중곡2-266-05","37.5622","127.0851","1","2022-12-01"
"광진구","생활방범-중곡2-266-비상벨","37.5622","127.0851","1","2022-12-01"
"광진구","생활방범-중곡2-267-01","37.5609","127.0823","1","2022-12-01"
"광진구","생활방범-중곡2-267-02","37.5609","127.0823","1","2022-12-01"
"광진구","생활방범-중곡2-267-03","37.5609","127.0823","1","2022-12-01"
"광진구","생활방범-중곡2-267-04","37.5609","127.0823","1","2022-12-01"
"광진구","생활방범-중곡2-267-05","37.5609","127.0823","1","2022-12-01"
"광진구","생활방범-중곡2-267-비상벨","37.5609","127.0823","1","2022-12-01"
"광진구","생활방범-중곡2-268-01","37.5615","127.0832","1","2022-12-01"
"광진구","생활방범-중곡2-268-02","37.5615","127.0832","1","2022-12-01"
"광진구","생활방범-중곡2-268-03","37.5615","127.0832","1","2022-12-01"
"광진구","생활방범-중곡2-269-01","37.5602","127.0867","1","2022-12-01"
"광진구","생활방범-중곡2-269-02","37.5602","127.0867","1","2022-12-01"
"광진구","생활방범-중곡2-269-03","37.5602","127.0867","1","2022-12-01"
"광진구","생활방범-중곡2-269-비상벨","37.5602","127.0867","1","2022-12-01"
"광진구","생활방범-중곡2-333-01","37.5599","127.0817","1","2022-12-01"
"광진구","생활방범-중곡2-333-02","37.5599","127.0817","1","2022-12-01"
"광진구","생활방범-중곡2-333-03","37.5599","127.0817","1","2022-12-01"
"광진구","생활방범-중곡2-333-04","37.5599","127.0817","1","2022-12-01"
"광진구","생활방범-중곡2-333-비상벨","37.5599","127.0817","1","2022-12-01"
"광진구","생활방범-중곡2-348-01","37.5556","127.0866","1","2022-12-01"
"광진구","생활방범-중곡2-348-02","37.5556","127.0866","1","2022-12-01"
"광진구","생활방범-중곡2-352-01","37.5621","127.0858","1","2022-12-01"
"광진구","생활방범-중곡2-352-02","37.5621","127.0858","1","2022-12-01"
"광진구","생활방범-중곡2-352-03","37.5621","127.0858","1","2022-12-01"
"광진구","생활방범-중곡2-352-04","37.5621","127.0858","1","2022-12-01"
"광진구","생활방범-중곡2-367-01","37.5603","127.0854","1","2022-12-01"
"광진구","생활방범-중곡2-367-02","37.5603","127.0854","1","2022-12-01"
"광진구","생활방범-중곡2-367-03","37.5603","127.0854","1","2022-12-01"
"광진구","생활방범-중곡2-367-04","37.5603","127.0854","1","2022-12-01"
"광진구","생활방범-중곡2-367-05","37.5603","127.0854","1","2022-12-01"
"광진구","생활방범-중곡2-427-01","37.5574","127.0831","1","2022-12-01"
"광진구","생활방범-중곡2-427-02","37.5574","127.0831","1","2022-12-01"
"광진구","생활방범-중곡2-427-03","37.5574","127.0831","1","2022-12-01"
"광진구","생활방범-중곡2-427-04","37.5574","127.0831","1","2022-12-01"
"광진구","생활방범-중곡2-427-비상벨","37.5574","127.0831","1","2022-12-01"
"광진구","생활방범-중곡2-437-01","37.5601","127.0846","1","2022-12-01"
"광진구","생활방범-중곡2-437-02","37.5601","127.0846","1","2022-12-01"
"광진구","생활방범-중곡2-437-03","37.5601","127.0846","1","2022-12-01"
"광진구","생활방범-중곡2-437-04","37.5601","127.0846","1","2022-12-01"
"광진구","생활방범-중곡2-437-비상벨","37.5601","127.0846","1","2022-12-01"
"광진구","생활방범-중곡2-438-01","37.5631","127.0841","1","2022-12-01"
"광진구","생활방범-중곡2-438-02","37.5631","127.0841","1","2022-12-01"
"광진구","생활방범-중곡2-438-03","37.5631","127.0841","1","2022-12-01"
"광진구","생활방범-중곡2-438-04","37.5631","127.0841","1","2022-12-01"
"광진구","생활방범-중곡2-438-비상벨","37.5631","127.0841","1","2022-12-01"
"광진구","생활방범-중곡2-463-01","37.5587","127.0824","1","2022-12-01"
"광진구","생활방범-중곡2-463-02","37.5587","127.0824","1","2022-12-01"
"광진구","생활방범-중곡2-463-03","37.5587","127.0824","1","2022-12-01"
"광진구","생활방범-중곡2-463-04","37.5587","127.0824","1","2022-12-01"
"광진구","생활방범-중곡2-463-05","37.5587","127.0824","1","2022-12-01"
"광진구","생활방범-중곡2-463-비상벨","37.5587","127.0824","1","2022-12-01"
"광진구","생활방범-중곡2-481-01","37.5608","127.0840","1","2022-12-01"
"광진구","생활방범-중곡2-481-02","37.5608","127.0840","1","2022-12-01"
"광진구","생활방범-중곡2-481-03","37.5608","127.0840","1","2022-12-01"
"광진구","생활방범-중곡2-481-04","37.5608","127.0840","1","2022-12-01"
