pl_id,pl_nm,logitude,latitude,resident_day_month_amt,resident_night_month_amt,resident_allday_month_amt
5542999,482-5 거주자우선주차장,127.071193,37.530642,30000,20000,40000
5542998,482-5 거주자우선주차장,127.0712627,37.5306229,30000,20000,40000
5542997,482-5 거주자우선주차장,127.071375,37.530587,30000,20000,40000
4798536,482-5 노상주차장,127.071403,37.530807,30000,20000,40000
4755177,482-5 거주자우선주차장,127.071378,37.530587,30000,20000,40000
5543054,489-2 거주자우선주차장,127.0677752,37.5315577,30000,20000,40000
5543053,489-2 거주자우선주차장,127.0678221,37.5315333,30000,20000,40000
5543052,489-2 거주자우선주차장,127.0678878,37.531512,30000,20000,40000
5543051,489-2 거주자우선주차장,127.0679254,37.5314875,30000,20000,40000
5543050,489-2 거주자우선주차장,127.0679964,37.5314822,30000,20000,40000
5543049,489-2 거주자우선주차장,127.0680702,37.5314514,30000,20000,40000
5543048,489-2 거주자우선주차장,127.0681118,37.5314471,30000,20000,40000
5543047,489-2 거주자우선주차장,127.0681681,37.531429,30000,20000,40000
5543046,489-2 거주자우선주차장,127.0682392,37.531411,30000,20000,40000
5543045,489-2 거주자우선주차장,127.0683009,37.5313929,30000,20000,40000
5543044,489-2 거주자우선주차장,127.0683532,37.5313865,30000,20000,40000
5543043,489-2 거주자우선주차장,127.0684162,37.5313737,30000,20000,40000
5543042,489-2 거주자우선주차장,127.0684873,37.5313493,30000,20000,40000
5543041,489-2 거주자우선주차장,127.0685181,37.5313333,30000,20000,40000
5543040,489-2 거주자우선주차장,127.0685597,37.5313184,30000,20000,40000
5543039,489-2 거주자우선주차장,127.0686214,37.5313025,30000,20000,40000
5543038,489-2 거주자우선주차장,127.0686724,37.531294,30000,20000,40000
5543037,489-2 거주자우선주차장,127.0687112,37.5312844,30000,20000,40000
5543036,489-2 거주자우선주차장,127.0687635,37.5312663,30000,20000,40000
5543035,489-2 거주자우선주차장,127.0687971,37.5312546,30000,20000,40000
5543034,489-2 거주자우선주차장,127.068844,37.5312429,30000,20000,40000
5543033,489-2 거주자우선주차장,127.0688856,37.5312323,30000,20000,40000
5543032,489-2 거주자우선주차장,127.0689325,37.5312238,30000,20000,40000
5543031,489-2 거주자우선주차장,127.068975,37.531214,30000,20000,40000
4820818,495-6 노상주차장,127.071603,37.531340,30000,20000,40000
4806721,495-1 노상주차장,127.071777,37.531434,30000,20000,40000
4756757,장미맨션옆노상주차장,127.071660,37.531362,30000,20000,40000
4756756,495-1 노상주차장,127.071845,37.531483,30000,20000,40000
4759396,골든리버파크주변노상주차장,127.070847,37.532656,30000,20000,40000
4755793,골든리버파크주변노상주차장,127.070792,37.532567,30000,20000,40000
4755792,골든리버파크주변노상주차장,127.070822,37.532629,30000,20000,40000
4838107,뚝도변전소옆노상주차장,127.069308,37.536580,30000,20000,40000
4837290,뚝도변전소옆노상주차장,127.069308,37.536580,30000,20000,40000
4825136,뚝도변전소옆노상주차장,127.069308,37.536580,30000,20000,40000
4758393,뚝도변전소옆노상주차장,127.069308,37.536580,30000,20000,40000
4754844,뚝도변전소옆노상주차장,127.069308,37.536580,30000,20000,40000
4754843,뚝도변전소옆노상주차장,127.069308,37.536580,30000,20000,40000
4841371,자양우성6차아파트앞노상주차장,127.070207,37.536856,30000,20000,40000
4838108,자양6차우성아파트옆노상주차장,127.070603,37.536299,30000,20000,40000
4831091,자양우성6차아파트앞노상주차장,127.070184,37.536820,30000,20000,40000
4820837,자양우성6차아파트앞노상주차장,127.070275,37.536892,30000,20000,40000
4755105,자양6차우성아파트옆노상주차장,127.070603,37.536299,30000,20000,40000
4820709,520-2 노상주차장,127.074709,37.532868,30000,20000,40000
4820702,자양2차우성아파트노상주차장,127.073193,37.533792,30000,20000,40000
4810110,520-2 노상주차장,127.074893,37.532836,30000,20000,40000
4758086,자양2차우성아파트노상주차장,127.073114,37.533510,30000,20000,40000
4757018,자양2차우성아파트노상주차장,127.073145,37.533646,30000,20000,40000
4757017,자양2차우성아파트노상주차장,127.073100,37.533550,30000,20000,40000
4756458,자양2차우성아파트노상주차장,127.073233,37.533811,30000,20000,40000
4756457,자양2차우성아파트노상주차장,127.073149,37.533681,30000,20000,40000
4755815,520-2 노상주차장,127.074801,37.532854,30000,20000,40000
5531349,550-7 거주자우선주차장,127.0684254,37.5360318,30000,20000,40000
5531348,550-7 거주자우선주차장,127.0683918,37.5360148,30000,20000,40000
5531347,550-7 거주자우선주차장,127.068346,37.536001,30000,20000,40000
4759394,현대아파트부설주차장,127.071102,37.533674,30000,20000,40000
4735961,매쓰플랜수학학원앞거주자우선주차장,127.071169,37.533631,30000,20000,40000
4838109,자양1차우성아파트옆노상주차장,127.075535,37.534842,30000,20000,40000
4820468,자양1차우성아파트옆노상주차장,127.075535,37.534842,30000,20000,40000
4809375,자양1차우성아파트옆노상주차장,127.075535,37.534842,30000,20000,40000
4759319,자양1차우성아파트옆노상주차장,127.075535,37.534842,30000,20000,40000
4759318,자양1차우성아파트옆노상주차장,127.075535,37.534842,30000,20000,40000
4759317,자양1차우성아파트옆노상주차장,127.075535,37.534842,30000,20000,40000
4757785,자양1차우성아파트앞노상주차장,127.075185,37.534033,30000,20000,40000
4757747,579 노상주차장,127.066130,37.533569,30000,20000,40000
4757472,자양1차우성아파트옆노상주차장,127.075216,37.533997,30000,20000,40000
4757471,자양1차우성아파트옆노상주차장,127.075369,37.533956,30000,20000,40000
4757470,자양1차우성아파트앞노상주차장,127.075465,37.533934,30000,20000,40000
4757469,자양1차우성아파트앞노상주차장,127.075516,37.533907,30000,20000,40000
4757468,자양1차우성아파트앞노상주차장,127.075618,37.533893,30000,20000,40000
4756759,자양1차우성아파트옆노상주차장,127.075535,37.534842,30000,20000,40000
4756450,자양1차우성아파트옆노상주차장,127.075535,37.534842,30000,20000,40000
4755368,자양1차우성아파트옆노상주차장,127.075535,37.534842,30000,20000,40000
4736671,자양1차우성아파트앞노상주차장,127.075550,37.533911,30000,20000,40000
4842773,성보빌딩노상주차장,127.075455,37.532678,30000,20000,40000
4797701,성보빌딩앞노상주차장,127.075375,37.532568,30000,20000,40000
4755794,성보빌딩앞노상주차장,127.075416,37.532609,30000,20000,40000
4830927,582-19 노상주차장,127.074133,37.531836,30000,20000,40000
4825413,582-19 노상주차장,127.074261,37.531785,30000,20000,40000
4807859,송광아트빌라옆노상주차장,127.074580,37.532203,30000,20000,40000
4806335,행운연립노상주차장,127.074256,37.532457,30000,20000,40000
4798520,582-19 노상주차장,127.074222,37.531805,30000,20000,40000
4759078,행운연립노상주차장,127.074185,37.532444,30000,20000,40000
4756777,582-19 노상주차장,127.074525,37.531939,30000,20000,40000
4756776,송광아트빌라옆노상주차장,127.074611,37.532262,30000,20000,40000
4756485,582-19 노상주차장,127.074062,37.531862,30000,20000,40000
4755817,582-19 노상주차장,127.074476,37.531813,30000,20000,40000
4755816,582-19 노상주차장,127.074522,37.531979,30000,20000,40000
4737301,582-19 노상주차장,127.074544,37.532026,30000,20000,40000
4735350,행운연립노상주차장,127.074346,37.532495,30000,20000,40000
4820479,송림기사식당길B공영주차장,127.074961,37.531174,30000,20000,40000
4813478,송림기사식당길B공영주차장,127.075000,37.531356,30000,20000,40000
4809376,송림기사식당길B공영주차장,127.074948,37.531223,30000,20000,40000
4806778,송림기사식당길B공영주차장,127.074989,37.531329,30000,20000,40000
4758772,송림기사식당길B공영주차장,127.074878,37.530944,30000,20000,40000
4758771,송림기사식당길B공영주차장,127.074905,37.530993,30000,20000,40000
4820681,미주맨션옆노상주차장,127.074251,37.531072,30000,20000,40000
4759096,미주맨션옆노상주차장,127.074254,37.531134,30000,20000,40000
4758770,미주맨션옆노상주차장,127.074232,37.531013,30000,20000,40000
4758769,미주맨션옆노상주차장,127.074289,37.531192,30000,20000,40000
4757435,미주맨션옆노상주차장,127.074313,37.531267,30000,20000,40000
4820662,현대맨션가동옆노상주차장,127.073769,37.531819,30000,20000,40000
4807853,현대맨션가동옆노상주차장,127.073659,37.531410,30000,20000,40000
4757434,정은연립옆노상주차장,127.073765,37.531799,30000,20000,40000
4757433,현대맨션가동옆노상주차장,127.073565,37.531092,30000,20000,40000
4757432,현대맨션가동옆노상주차장,127.073751,37.531763,30000,20000,40000
5542957,588-20 거주자우선주차장,127.071543,37.5304421,30000,20000,40000
5542956,588-20 거주자우선주차장,127.0716503,37.5304208,30000,20000,40000
5542955,588-20 거주자우선주차장,127.0717307,37.5304038,30000,20000,40000
5542954,588-20 거주자우선주차장,127.0718649,37.530391,30000,20000,40000
5542953,588-20 거주자우선주차장,127.0719721,37.5303655,30000,20000,40000
5542952,588-20 거주자우선주차장,127.0720794,37.5303485,30000,20000,40000
5542951,588-20 거주자우선주차장,127.0721867,37.5303102,30000,20000,40000
5542950,588-20 거주자우선주차장,127.0722725,37.5302975,30000,20000,40000
5542949,588-20 거주자우선주차장,127.0724013,37.5302634,30000,20000,40000
4842023,588-20 거주자우선주차장,127.072615,37.530223,30000,20000,40000
4825132,문명빌딩옆노상주차장,127.072170,37.530698,30000,20000,40000
4804781,문명빌딩옆노상주차장,127.072174,37.530726,30000,20000,40000
4759097,정우하이츠빌라옆노상주차장,127.074148,37.530494,30000,20000,40000
4759079,정우하이츠빌라옆노상주차장,127.074209,37.530560,30000,20000,40000
4820495,674 노상주차장,127.067036,37.533407,30000,20000,40000
4813464,674 노상주차장,127.066329,37.533022,30000,20000,40000
4805825,674 노상주차장,127.066466,37.533422,30000,20000,40000
4796925,674 노상주차장,127.066408,37.533304,30000,20000,40000
4759327,대동모텔앞노상주차장,127.066269,37.532926,30000,20000,40000
4759326,674 노상주차장,127.066277,37.532976,30000,20000,40000
4759325,674 노상주차장,127.066441,37.533358,30000,20000,40000
4758390,진주빌라앞노상주차장,127.065553,37.533056,30000,20000,40000
4758389,674 노상주차장,127.065519,37.533110,30000,20000,40000
4757770,대동모텔앞노상주차장,127.066234,37.532868,30000,20000,40000
4757769,674 노상주차장,127.066447,37.533388,30000,20000,40000
4756689,기업정밀노상주차장,127.067081,37.533375,30000,20000,40000
4756431,진주빌라앞노상주차장,127.065579,37.533030,30000,20000,40000
4842825,동서울호텔길A공영주차장,127.089057,37.529814,30000,20000,40000
4842403,동서울호텔길A공영주차장,127.090215,37.529707,30000,20000,40000
4837743,동서울호텔길A공영주차장,127.089584,37.529696,30000,20000,40000
4831143,동서울호텔길A공영주차장,127.088806,37.529901,30000,20000,40000
4825116,동서울호텔길A공영주차장,127.090456,37.529829,30000,20000,40000
4820724,동서울호텔길A공영주차장,127.088867,37.529873,30000,20000,40000
4798962,동서울호텔길A공영주차장,127.090311,37.529739,30000,20000,40000
4759137,동서울호텔길A공영주차장,127.089308,37.529776,30000,20000,40000
4758139,동서울호텔길A공영주차장,127.088587,37.529957,30000,20000,40000
4758126,동서울호텔길A공영주차장,127.090398,37.529773,30000,20000,40000
4758125,동서울호텔길A공영주차장,127.090361,37.529754,30000,20000,40000
4757127,동서울호텔길A공영주차장,127.090130,37.529658,30000,20000,40000
4757126,동서울호텔길A공영주차장,127.090015,37.529627,30000,20000,40000
4757125,동서울호텔길A공영주차장,127.089496,37.529727,30000,20000,40000
4757124,동서울호텔길A공영주차장,127.089422,37.529724,30000,20000,40000
4757122,동서울호텔길A공영주차장,127.089132,37.529778,30000,20000,40000
4757121,동서울호텔길A공영주차장,127.088973,37.529864,30000,20000,40000
4757120,동서울호텔길A공영주차장,127.088689,37.529919,30000,20000,40000
4757119,동서울호텔길A공영주차장,127.088637,37.529943,30000,20000,40000
4757118,동서울호텔길A공영주차장,127.088524,37.529951,30000,20000,40000
4757117,동서울호텔길A공영주차장,127.088484,37.529951,30000,20000,40000
4844089,동서울호텔길A공영주차장,127.091538,37.530643,30000,20000,40000
4842289,동서울호텔길A공영주차장,127.091422,37.530542,30000,20000,40000
4839308,동서울호텔길A공영주차장,127.091052,37.530250,30000,20000,40000
4831133,동서울호텔길A공영주차장,127.091578,37.530671,30000,20000,40000
4809388,동서울호텔길A공영주차장,127.090833,37.530099,30000,20000,40000
4808266,동서울호텔길A공영주차장,127.091368,37.530490,30000,20000,40000
4806837,동서울호텔길A공영주차장,127.090891,37.530124,30000,20000,40000
4759449,동서울호텔길A공영주차장,127.091158,37.530304,30000,20000,40000
4759448,동서울호텔길A공영주차장,127.090980,37.530194,30000,20000,40000
4758129,동서울호텔길A공영주차장,127.090812,37.530097,30000,20000,40000
4758128,동서울호텔길A공영주차장,127.090728,37.530053,30000,20000,40000
4758127,동서울호텔길A공영주차장,127.090638,37.529998,30000,20000,40000
4756835,동서울호텔길A공영주차장,127.091765,37.530837,30000,20000,40000
4756834,동서울호텔길A공영주차장,127.091226,37.530385,30000,20000,40000
4754520,동서울호텔길A공영주차장,127.091699,37.530772,30000,20000,40000
4754519,동서울호텔길A공영주차장,127.091629,37.530722,30000,20000,40000
4754518,동서울호텔길A공영주차장,127.091476,37.530597,30000,20000,40000
4736675,동서울호텔길A공영주차장,127.090775,37.530094,30000,20000,40000
4735332,동서울호텔길A공영주차장,127.091291,37.530429,30000,20000,40000
5542948,758 노상주차장,127.080684,37.5277875,30000,20000,40000
5542947,758 노상주차장,127.080743,37.5277875,30000,20000,40000
5542946,758 노상주차장,127.0807805,37.527779,30000,20000,40000
5542945,758 노상주차장,127.0808449,37.527779,30000,20000,40000
5542944,758 노상주차장,127.0809146,37.5277662,30000,20000,40000
5542943,758 노상주차장,127.0809844,37.5277662,30000,20000,40000
5542942,758 노상주차장,127.081038,37.5277619,30000,20000,40000
5542941,758 노상주차장,127.0811185,37.5277492,30000,20000,40000
5542940,758 노상주차장,127.0811989,37.5277492,30000,20000,40000
5542939,758 노상주차장,127.0812794,37.5277492,30000,20000,40000
5542938,758 노상주차장,127.0813438,37.5277577,30000,20000,40000
5542937,758 노상주차장,127.0814242,37.5277534,30000,20000,40000
5542936,758 노상주차장,127.0814886,37.5277534,30000,20000,40000
5542935,758 노상주차장,127.0815744,37.5277364,30000,20000,40000
5542934,758 노상주차장,127.0816496,37.5277364,30000,20000,40000
5542933,758 노상주차장,127.0817139,37.5277236,30000,20000,40000
5542932,758 노상주차장,127.0817944,37.5277194,30000,20000,40000
5542931,758 노상주차장,127.081891,37.5277109,30000,20000,40000
5542930,758 노상주차장,127.0819661,37.5277024,30000,20000,40000
5542929,758 노상주차장,127.0820358,37.5276981,30000,20000,40000
5542928,758 노상주차장,127.0821323,37.5277024,30000,20000,40000
5542927,758 노상주차장,127.0821967,37.5277024,30000,20000,40000
5542926,758 노상주차장,127.0822665,37.5276981,30000,20000,40000
5542925,758 노상주차장,127.0823308,37.5276811,30000,20000,40000
5542924,758 노상주차장,127.0824274,37.5276896,30000,20000,40000
5542923,758 노상주차장,127.0825132,37.5277024,30000,20000,40000
5542922,758 노상주차장,127.0825937,37.5277066,30000,20000,40000
5542921,758 노상주차장,127.0826795,37.5277024,30000,20000,40000
5542920,758 노상주차장,127.08276,37.5276981,30000,20000,40000
5542919,758 노상주차장,127.082839,37.527717,30000,20000,40000
4843825,자양2차현대아파트노상주차장,127.070855,37.533756,30000,20000,40000
4842414,자양2차현대아파트노상주차장,127.070311,37.533900,30000,20000,40000
4810672,자양2차현대아파트앞노상주차장,127.070500,37.533844,30000,20000,40000
4810380,자양2차현대아파트앞노상주차장,127.070094,37.534527,30000,20000,40000
4809687,자양2차현대아파트앞노상주차장,127.070705,37.533789,30000,20000,40000
4806911,자양2차현대아파트노상주차장,127.070381,37.533891,30000,20000,40000
4806419,자양2차현대아파트앞노상주차장,127.070127,37.533899,30000,20000,40000
4759393,자양2차현대아파트노상주차장,127.070784,37.533759,30000,20000,40000
4759392,자양2차현대아파트노상주차장,127.070574,37.533827,30000,20000,40000
4758466,자양2차현대아파트노상주차장,127.070147,37.533949,30000,20000,40000
4758465,자양2차현대아파트노상주차장,127.070014,37.534368,30000,20000,40000
4754452,자양2차현대아파트노상주차장,127.070630,37.533817,30000,20000,40000
4735323,세선교회노상주차장,127.070269,37.533918,30000,20000,40000
4838020,한라아파트부설주차장,127.070522,37.535678,30000,20000,40000
4813449,한라아파트부설주차장,127.070522,37.535678,30000,20000,40000
4809675,한라아파트부설주차장,127.070522,37.535678,30000,20000,40000
4798577,한라아파트부설주차장,127.069480,37.535393,30000,20000,40000
4798535,한라아파트부설주차장,127.070522,37.535678,30000,20000,40000
4759090,한라아파트부설주차장,127.070522,37.535678,30000,20000,40000
4755755,한라아파트부설주차장,127.070522,37.535678,30000,20000,40000
4755117,한라아파트부설주차장,127.069480,37.535393,30000,20000,40000
4736660,한라아파트부설주차장,127.069480,37.535393,30000,20000,40000
4820970,현대6차아파트앞노상주차장,127.071044,37.532853,30000,20000,40000
4759124,현대6차아파트노상주차장,127.071024,37.532843,30000,20000,40000
4759123,현대6차아파트노상주차장,127.071114,37.532991,30000,20000,40000
4758118,현대6차아파트노상주차장,127.071056,37.532928,30000,20000,40000
4758117,현대6차아파트노상주차장,127.071127,37.533044,30000,20000,40000
5540297,787 노상주차장,127.0707386,37.5325339,30000,20000,40000
4841169,787 노상주차장,127.072231,37.532050,30000,20000,40000
4826813,787 노상주차장,127.072256,37.532087,30000,20000,40000
4821000,787 노상주차장,127.072201,37.532003,30000,20000,40000
4820971,787 노상주차장,127.070898,37.532361,30000,20000,40000
4820414,삼성아파트103동옆노상주차장,127.072495,37.532267,30000,20000,40000
4818347,787 노상주차장,127.070845,37.532408,30000,20000,40000
4818317,787 노상주차장,127.072272,37.532135,30000,20000,40000
4808265,787 노상주차장,127.072103,37.531872,30000,20000,40000
4806719,삼성아파트103동옆노상주차장,127.072463,37.532283,30000,20000,40000
4797055,삼성아파트103동옆노상주차장,127.072562,37.532244,30000,20000,40000
4759128,787 노상주차장,127.070822,37.532422,30000,20000,40000
4759127,787 노상주차장,127.070834,37.532527,30000,20000,40000
4758122,삼성아파트노상주차장,127.070863,37.532389,30000,20000,40000
4758121,삼성아파트노상주차장,127.070816,37.532500,30000,20000,40000
4758120,삼성아파트노상주차장,127.070870,37.532605,30000,20000,40000
4756755,787 노상주차장,127.072022,37.531719,30000,20000,40000
4755114,787 노상주차장,127.072084,37.531844,30000,20000,40000
4755113,787 노상주차장,127.072295,37.532177,30000,20000,40000
4755112,삼성아파트103동옆노상주차장,127.072608,37.532228,30000,20000,40000
4755111,787 노상주차장,127.071808,37.531636,30000,20000,40000
4754436,787 노상주차장,127.072068,37.531756,30000,20000,40000
4754435,787 노상주차장,127.072140,37.531882,30000,20000,40000
4754434,787 노상주차장,127.072328,37.532223,30000,20000,40000
4754433,787 노상주차장,127.072368,37.532267,30000,20000,40000
4754432,삼성아파트103동옆노상주차장,127.072522,37.532254,30000,20000,40000
4754431,787 노상주차장,127.071867,37.531580,30000,20000,40000
4754430,787 노상주차장,127.071319,37.532018,30000,20000,40000
4842401,자양8차현대홈타운노상주차장,127.072214,37.532907,30000,20000,40000
4839519,자양8차현대홈타운노상주차장,127.071415,37.533143,30000,20000,40000
4837113,자양8차현대홈타운노상주차장,127.071349,37.533173,30000,20000,40000
4827433,자양8차현대아파트앞노상주차장,127.072297,37.532894,30000,20000,40000
4825114,자양8차현대아파트앞노상주차장,127.072025,37.532981,30000,20000,40000
4825109,자양8차현대아파트앞노상주차장,127.071276,37.533469,30000,20000,40000
4820704,자양8차현대아파트앞노상주차장,127.071227,37.533377,30000,20000,40000
4818331,789 노상주차장,127.071571,37.533112,30000,20000,40000
4806912,자양8차현대홈타운노상주차장,127.072052,37.532962,30000,20000,40000
4804784,자양8차현대홈타운부설주차장,127.071661,37.533074,30000,20000,40000
4758816,자양8차현대홈타운노상주차장,127.072106,37.532954,30000,20000,40000
4758815,자양8차현대홈타운노상주차장,127.071736,37.533057,30000,20000,40000
4757795,자양8차현대홈타운노상주차장,127.071601,37.533102,30000,20000,40000
4757794,자양8차현대홈타운노상주차장,127.071484,37.533123,30000,20000,40000
4757793,자양8차현대홈타운노상주차장,127.071486,37.533129,30000,20000,40000
4757792,자양8차현대홈타운노상주차장,127.071282,37.533193,30000,20000,40000
4757493,자양8차현대홈타운노상주차장,127.071702,37.533065,30000,20000,40000
4755466,자양8차현대홈타운노상주차장,127.071617,37.533090,30000,20000,40000
4736674,자양8차현대홈타운노상주차장,127.072173,37.532932,30000,20000,40000
4841167,자양10차현대홈타운앞노상주차장,127.071001,37.533020,30000,20000,40000
4820627,자양10차현대홈타운앞노상주차장,127.071074,37.533213,30000,20000,40000
4820622,자양10차현대홈타운앞노상주차장,127.070996,37.533021,30000,20000,40000
4813438,자양10차현대홈타운앞노상주차장,127.071178,37.533381,30000,20000,40000
4759395,자양10차현대홈타운앞노상주차장,127.071038,37.533130,30000,20000,40000
4754458,자양10차현대홈타운앞노상주차장,127.070949,37.532902,30000,20000,40000
4754457,자양10차현대홈타운앞노상주차장,127.070991,37.532978,30000,20000,40000
4754456,자양10차현대홈타운앞노상주차장,127.071018,37.533063,30000,20000,40000
4754455,자양10차현대홈타운앞노상주차장,127.071103,37.533281,30000,20000,40000
4754454,자양10차현대홈타운앞노상주차장,127.071131,37.533322,30000,20000,40000
4754453,자양10차현대홈타운앞노상주차장,127.071179,37.533424,30000,20000,40000
4757748,794 노상주차장,127.065260,37.533128,30000,20000,40000
4755150,794 노상주차장,127.065294,37.533127,30000,20000,40000
5543029,809 거주자우선주차장,127.0690928,37.5311951,30000,20000,40000
5543028,809 거주자우선주차장,127.069133,37.5311717,30000,20000,40000
5543027,809 거주자우선주차장,127.0691786,37.5311547,30000,20000,40000
5543026,809 거주자우선주차장,127.0692269,37.5311355,30000,20000,40000
5543025,809 거주자우선주차장,127.0692671,37.5311419,30000,20000,40000
5543024,809 거주자우선주차장,127.0693342,37.531127,30000,20000,40000
5543023,809 거주자우선주차장,127.0694066,37.5311121,30000,20000,40000
5543022,809 거주자우선주차장,127.0694656,37.5310951,30000,20000,40000
5543021,809 거주자우선주차장,127.0695246,37.5310823,30000,20000,40000
5543020,809 거주자우선주차장,127.0695783,37.5310632,30000,20000,40000
5543019,809 거주자우선주차장,127.0696373,37.5310377,30000,20000,40000
5543018,809 거주자우선주차장,127.0696909,37.531027,30000,20000,40000
5543017,809 거주자우선주차장,127.0697446,37.5310079,30000,20000,40000
5543016,809 거주자우선주차장,127.0698036,37.5309909,30000,20000,40000
4807931,809 거주자우선주차장,127.069869,37.530987,30000,20000,40000
4807589,829 노상주차장,127.066837,37.533442,30000,20000,40000
4759324,829 노상주차장,127.066489,37.533460,30000,20000,40000
4757782,829 노상주차장,127.066655,37.533513,30000,20000,40000
4756688,829 노상주차장,127.066947,37.533430,30000,20000,40000
4756687,829 노상주차장,127.066773,37.533500,30000,20000,40000
4759121,848-11 거주자우선주차장,127.066920,37.538085,30000,20000,40000
4735329,848-11 거주자우선주차장,127.066976,37.538069,30000,20000,40000
5523182,19-1 노상주차장,127.083974,37.5613173,30000,20000,40000
4759444,중곡복개천공영주차장B,127.084055,37.561255,30000,20000,40000
4757843,19-1 노상주차장,127.083889,37.561386,30000,20000,40000
4806338,28-25 거주자우선주차장,127.086195,37.564198,30000,20000,40000
4796850,28-1 거주자우선주차장,127.086649,37.564391,30000,20000,40000
4755134,28-25 거주자우선주차장,127.086156,37.564142,30000,20000,40000
4755132,28-1 거주자우선주차장,127.086506,37.564348,30000,20000,40000
5126833,국립정신건강센터,127.085752,37.5650679,50000,0,0
4809383,30-2 거주자우선주차장,127.086088,37.564028,30000,20000,40000
4806527,30-1 거주자우선주차장,127.085918,37.565761,30000,20000,40000
4758986,30-1 거주자우선주차장,127.085835,37.565800,30000,20000,40000
4758005,30-1 거주자우선주차장,127.085735,37.565793,30000,20000,40000
4758004,30-1 거주자우선주차장,127.085673,37.565821,30000,20000,40000
4757774,30-1 거주자우선주차장,127.086388,37.565586,30000,20000,40000
4756461,30-2 거주자우선주차장,127.086108,37.564050,30000,20000,40000
4755359,30-1 거주자우선주차장,127.085959,37.565752,30000,20000,40000
4755145,30-2 거주자우선주차장,127.086134,37.564089,30000,20000,40000
4738817,30-1 거주자우선주차장,127.086013,37.565708,30000,20000,40000
4757426,41-49 노상주차장,127.082314,37.560873,30000,20000,40000
4757087,중곡복개천공영주차장B,127.082884,37.561950,30000,20000,40000
4757085,중곡복개천공영주차장B,127.082678,37.562044,30000,20000,40000
4805824,중곡복개천공영주차장B,127.083406,37.561643,30000,20000,40000
4757685,중곡복개천공영주차장B,127.083213,37.561766,30000,20000,40000
4757684,43-1 노상주차장,127.083084,37.561822,30000,20000,40000
5523184,44-19 노상주차장,127.0842965,37.560821,30000,20000,40000
4759445,44-2 노상주차장,127.084252,37.560692,30000,20000,40000
4757844,44-19 노상주차장,127.084343,37.560914,30000,20000,40000
5523259,47-38 거주자우선주차장,127.081914,37.560174,30000,20000,40000
5523258,47-29 거주자우선주차장,127.082082,37.560490,30000,20000,40000
5523371,50-51 노상주차장,127.0833596,37.5591148,30000,20000,40000
4805928,50-11 노상주차장,127.083445,37.559287,30000,20000,40000
4758154,50-28 노상주차장,127.083785,37.559873,30000,20000,40000
4757425,50-51 노상주차장,127.083450,37.559282,30000,20000,40000
5522517,53-2 노상주차장,127.084115,37.559076,30000,20000,40000
5522479,53-1 노상주차장,127.084131,37.559102,30000,20000,40000
4755477,69-13 노상주차장,127.083769,37.568090,30000,20000,40000
5526025,106-33 거주자우선주차장,127.0937133,37.5563534,30000,20000,40000
5526024,106-33 거주자우선주차장,127.0937119,37.5564034,30000,20000,40000
5526023,106-33 거주자우선주차장,127.093720,37.556464,30000,20000,40000
4755121,117-27 거주자우선주차장,127.087541,37.555440,30000,20000,40000
4755760,중곡복개천공영주차장,127.086882,37.555525,30000,20000,40000
5522419,127-5 노상주차장,127.086269,37.559120,30000,20000,40000
5522467,128-10 노상주차장,127.085425,37.558626,30000,20000,40000
4755759,130-1 노상주차장,127.085240,37.556306,30000,20000,40000
4755757,134-16 노상주차장,127.086499,37.555568,30000,20000,40000
4755119,134-16 노상주차장,127.085443,37.556448,30000,20000,40000
4757437,142-24 노상주차장,127.081193,37.557355,30000,20000,40000
5526427,143-130 거주자우선주차장,127.0956732,37.5611,30000,20000,40000
5526426,143-130 거주자우선주차장,127.0957168,37.5611519,30000,20000,40000
5526425,143-130 거주자우선주차장,127.0957347,37.5612258,30000,20000,40000
5526424,143-130 거주자우선주차장,127.0957248,37.5613248,30000,20000,40000
5526423,143-130 거주자우선주차장,127.0957386,37.5613924,30000,20000,40000
5526422,143-130 거주자우선주차장,127.0957565,37.5614663,30000,20000,40000
5526421,143-130 거주자우선주차장,127.0958061,37.5615558,30000,20000,40000
5526420,143-130 거주자우선주차장,127.095808,37.561627,30000,20000,40000
5526396,143-146 거주자우선주차장,127.0959909,37.5619954,30000,20000,40000
5526395,143-146 노상주차장,127.0960468,37.5620692,30000,20000,40000
5526394,143-146 노상주차장,127.0960973,37.5621536,30000,20000,40000
5526392,143-146 노상주차장,127.096106,37.562260,30000,20000,40000
5524879,150-405 노상주차장,127.088462,37.562414,30000,20000,40000
5522554,150-103 거주자우선주차장,127.086808,37.560432,30000,20000,40000
1512341,중곡복개천 공영 노상,127.086222,37.5601391,0,0,0
4757442,159-24 노상주차장,127.082236,37.558233,30000,20000,40000
4758088,161-5 노상주차장,127.081368,37.559087,30000,20000,40000
4757440,161-6 거주자우선주차장,127.081463,37.559198,30000,20000,40000
5531337,163-16 노상주차장,127.0814364,37.5621184,30000,20000,40000
4757077,163-26 노상주차장,127.081107,37.561533,30000,20000,40000
4755754,163-16 노상주차장,127.081323,37.561917,30000,20000,40000
4755116,163-17 노상주차장,127.081362,37.561975,30000,20000,40000
4759442,167-13 거주자우선주차장,127.083794,37.566513,30000,20000,40000
4757752,167-23 거주자우선주차장,127.083967,37.566440,30000,20000,40000
4757751,167-13 거주자우선주차장,127.083856,37.566480,30000,20000,40000
