일련번호(no),주차장고유값(pl_id),주차장이름(pl_nm),구코드(sgg_code),법정동코드(bemd_code),주소(지번)(lot_num_address),일반-기본단위시간(pl_basic_rate_min),일반-기본단위금액(pl_basic_rate_amt),일반-추가단위시간(pl_addi_rate_min),일반-추가단위금액(pl_addi_rate_amt),일반-1일(전일)(pl_allday_pass_amt),일반-1월(정기권)(pl_month_pass_amt),건축물층수-지하(pl_num_floor_underground),건축물층수-지상(pl_num_floor_aboveground),계획주차면수(pl_num_space_planned),경도(logitude),위도(latitude)
11235,5016844,능동로51길 025-07 주차장,11215,10100,서울특별시 광진구 중곡동 220-67,0,0,0,0,0,0,1,2,0.0,127.082647,37.565815
11236,5009907,능동로51길 025-08 주차장,11215,10100,서울특별시 광진구 중곡동 220-71,0,0,0,0,0,0,1,4,7.0,127.082471,37.565865
11237,5013270,능동로51길 026-00 주차장,11215,10100,서울특별시 광진구 중곡동 172-32,0,0,0,0,0,0,1,3,0.0,127.082797,37.566293
11238,5009364,미리내 주차장,11215,10100,서울특별시 광진구 중곡동 220-74 미리내,0,0,0,0,0,0,1,5,4.0,127.082642,37.566143
11239,4959397,능동로51길 028-00 주차장,11215,10100,서울특별시 광진구 중곡동 172-77,0,0,0,0,0,0,1,5,1.0,127.082606,37.566328
11240,5013271,능동로51길 028-03 주차장,11215,10100,서울특별시 광진구 중곡동 172-76,0,0,0,0,0,0,1,4,9.0,127.082651,37.566425
11241,5065552,능동로51길 028-06 주차장,11215,10100,서울특별시 광진구 중곡동 172-79,0,0,0,0,0,0,1,4,2.0,127.082874,37.56644
11242,5013465,능동로51길 029-00 주차장,11215,10100,서울특별시 광진구 중곡동 220-3,0,0,0,0,0,0,1,3,0.0,127.082535,37.566199
11243,5010033,긴고랑로9길 064-00 주차장,11215,10100,서울특별시 광진구 중곡동 220-10,0,0,0,0,0,0,1,3,2.0,127.082319,37.566138
11244,5111445,능동로51길 034-04 주차장,11215,10100,서울특별시 광진구 중곡동 172-62,0,0,0,0,0,0,1,3,4.0,127.082492,37.566468
11245,5013634,능동로51길 034-05 주차장,11215,10100,서울특별시 광진구 중곡동 172-65,0,0,0,0,0,0,1,2,0.0,127.082368,37.566624
11246,5017292,능동로51길 034-06 주차장,11215,10100,서울특별시 광진구 중곡동 172-34,0,0,0,0,0,0,1,4,0.0,127.082533,37.56655
11247,5013269,능동로51길 037-00 주차장,11215,10100,서울특별시 광진구 중곡동 193-1,0,0,0,0,0,0,1,3,0.0,127.08217,37.566288
11248,4916313,능동로51길 037-10 주차장,11215,10100,서울특별시 광진구 중곡동 193-19,0,0,0,0,0,0,1,3,0.0,127.081885,37.566071
11249,5067712,능동로51길 037-04 주차장,11215,10100,서울특별시 광진구 중곡동 193-22,0,0,0,0,0,0,1,3,0.0,127.082006,37.566288
11250,4907531,능동로51길 037-06 주차장,11215,10100,서울특별시 광진구 중곡동 193-21,0,0,0,0,0,0,1,3,0.0,127.081965,37.566213
11251,4912060,능동로51길 037-08 주차장,11215,10100,서울특별시 광진구 중곡동 193-20,0,0,0,0,0,0,1,2,0.0,127.081924,37.566141
11252,5128107,능동로51길 038-00 주차장,11215,10100,서울특별시 광진구 중곡동 172-68,0,0,0,0,0,0,1,2,0.0,127.082259,37.566449
11253,5008816,능동로51길 039-04 주차장,11215,10100,서울특별시 광진구 중곡동 193-55,0,0,0,0,0,0,1,2,0.0,127.081844,37.566252
11254,5013635,네츄럴휴 주차장,11215,10100,서울특별시 광진구 중곡동 172-41,0,0,0,0,0,0,1,3,0.0,127.082134,37.5665
11255,4918718,능동로51길 040-10 주차장,11215,10100,서울특별시 광진구 중곡동 172-71,0,0,0,0,0,0,1,2,0.0,127.082235,37.566749
11256,5016228,능동로51길 040-05 주차장,11215,10100,서울특별시 광진구 중곡동 172-50,0,0,0,0,0,0,1,2,0.0,127.082092,37.566724
11257,5016227,능동로51길 040-07 주차장,11215,10100,서울특별시 광진구 중곡동 172-72,0,0,0,0,0,0,1,2,0.0,127.082136,37.566801
11258,5011602,능동로51길 044-00 주차장,11215,10100,서울특별시 광진구 중곡동 172-54,0,0,0,0,0,0,1,5,0.0,127.081824,37.566602
11259,5012157,월드빌 주차장,11215,10100,서울특별시 광진구 중곡동 167-18,0,0,0,0,0,0,1,3,3.0,127.083792,37.565938
11260,5013468,정인주택 주차장,11215,10100,서울특별시 광진구 중곡동 172-1 정인주택,0,0,0,0,0,0,1,4,0.0,127.083681,37.566488
11261,4912599,능동로53길 017-10 주차장,11215,10100,서울특별시 광진구 중곡동 172-13,0,0,0,0,0,0,1,2,0.0,127.083394,37.566322
11262,5012152,능동로53길 017-03 주차장,11215,10100,서울특별시 광진구 중곡동 172-4,0,0,0,0,0,0,1,3,0.0,127.08356,37.566392
11263,5065993,능동로53길 021-00 주차장,11215,10100,서울특별시 광진구 중곡동 172-9,0,0,0,0,0,0,1,4,0.0,127.083299,37.566608
11264,5068887,한진빌라 주차장,11215,10100,서울특별시 광진구 중곡동 172-25,0,0,0,0,0,0,1,2,3.0,127.083113,37.566594
11265,5073921,프라자빌라 주차장,11215,10100,서울특별시 광진구 중곡동 171-20 프라자빌라,0,0,0,0,0,0,1,3,0.0,127.083127,37.56688
11266,5005964,능동로53길 024-02 주차장,11215,10100,서울특별시 광진구 중곡동 168-4,0,0,0,0,0,0,1,4,0.0,127.083348,37.5668
11267,5068856,능동로53길 024-05 주차장,11215,10100,서울특별시 광진구 중곡동 171-19,0,0,0,0,0,0,1,2,0.0,127.083231,37.567005
11268,5011627,산솔하이츠빌 주차장,11215,10100,서울특별시 광진구 중곡동 172-69 산솔하이츠빌,0,0,0,0,0,0,1,5,6.0,127.082983,37.566615
11269,5068886,정우빌라 주차장,11215,10100,서울특별시 광진구 중곡동 172-35 정우빌라,0,0,0,0,0,0,1,3,4.0,127.082908,37.566738
11270,5005966,능동로53길 028-00 주차장,11215,10100,서울특별시 광진구 중곡동 171-25,0,0,0,0,0,0,1,4,4.0,127.082943,37.566896
11271,5018324,능동로53길 029-00 주차장,11215,10100,서울특별시 광진구 중곡동 172-86,0,0,0,0,0,0,1,3,0.0,127.082736,37.566798
11272,5017293,능동로53길 029-03 주차장,11215,10100,서울특별시 광진구 중곡동 172-81,0,0,0,0,0,0,1,3,0.0,127.08287,37.566661
11273,5016558,능동로53길 029-04 주차장,11215,10100,서울특별시 광진구 중곡동 172-85,0,0,0,0,0,0,1,3,0.0,127.082684,37.566706
11274,5068857,중곡빌라 주차장,11215,10100,서울특별시 광진구 중곡동 172-82 중곡빌라,0,0,0,0,0,0,1,3,0.0,127.08283,37.566568
11275,5016559,능동로53길 029-06 주차장,11215,10100,서울특별시 광진구 중곡동 172-84,0,0,0,0,0,0,1,3,0.0,127.082629,37.566632
11276,5016223,능동로53길 030-12 주차장,11215,10100,서울특별시 광진구 중곡동 171-32,0,0,0,0,0,0,1,2,0.0,127.082501,37.567221
11277,5016224,능동로53길 034-00 주차장,11215,10100,서울특별시 광진구 중곡동 171-27,0,0,0,0,0,0,1,3,0.0,127.082707,37.566993
11278,5011604,메이저빌 주차장,11215,10100,서울특별시 광진구 중곡동 172-36 메이저빌,0,0,0,0,0,0,1,5,4.0,127.082617,37.566868
11279,5065905,능동로53길 040-00 주차장,11215,10100,서울특별시 광진구 중곡동 171-29,0,0,0,0,0,0,1,3,0.0,127.082448,37.567072
11280,5065904,능동로53길 042-00 주차장,11215,10100,서울특별시 광진구 중곡동 171-30,0,0,0,0,0,0,1,3,0.0,127.082311,37.567117
11281,5017295,능동로53길 005-00 주차장,11215,10100,서울특별시 광진구 중곡동 167-11,0,0,0,0,0,0,1,4,0.0,127.084143,37.566311
11282,5065047,능동로53길 005-02 주차장,11215,10100,서울특별시 광진구 중곡동 167-14,0,0,0,0,0,0,1,2,2.0,127.083937,37.566257
11283,5012155,능동로53길 007-00 주차장,11215,10100,서울특별시 광진구 중곡동 167-23,0,0,0,0,0,0,1,3,0.0,127.084002,37.566361
11284,5120936,드림빌리지 주차장,11215,10100,서울특별시 광진구 중곡동 170-41 드림빌리지,0,0,0,0,0,0,1,5,4.0,127.083477,37.567798
11285,5011337,능동로55길 035-00 주차장,11215,10100,서울특별시 광진구 중곡동 170-40,0,0,0,0,0,0,1,5,3.0,127.08348,37.567882
11286,5011334,능동로55길 037-00 주차장,11215,10100,서울특별시 광진구 중곡동 170-8,0,0,0,0,0,0,1,5,4.0,127.083298,37.567896
11287,5015846,능동로55길 041-05 주차장,11215,10100,서울특별시 광진구 중곡동 170-44,0,0,0,0,0,0,1,2,0.0,127.083329,37.56781
11288,5011071,능동로55길 041-07 주차장,11215,10100,서울특별시 광진구 중곡동 170-7,0,0,0,0,0,0,1,2,0.0,127.083387,37.567682
11289,5015845,능동로55길 041-08 주차장,11215,10100,서울특별시 광진구 중곡동 170-17,0,0,0,0,0,0,1,2,0.0,127.083216,37.567701
11290,5005500,퍼시픽빌리지 주차장,11215,10100,서울특별시 광진구 중곡동 170-19 퍼시픽빌리지,0,0,0,0,0,0,1,4,6.0,127.083094,37.567869
11291,5127280,퍼시픽빌리지 주차장,11215,10100,서울특별시 광진구 중곡동 170-51 퍼시픽빌리지,0,0,0,0,0,0,1,4,5.0,127.083052,37.567677
11292,5011343,퍼시픽빌리지 주차장,11215,10100,서울특별시 광진구 중곡동 170-52 퍼시픽빌리지,0,0,0,0,0,0,1,4,8.0,127.082934,37.567851
11293,5068885,대선빌딩 주차장,11215,10100,서울특별시 광진구 중곡동 193-50,0,0,0,0,0,0,1,4,0.0,127.081143,37.565297
11294,5065804,창원빌딩 주차장,11215,10100,서울특별시 광진구 중곡동 193-49 창원빌딩,0,0,0,0,0,0,1,5,0.0,127.081189,37.565427
11295,5013974,기산빌딩 주차장,11215,10100,서울특별시 광진구 중곡동 193-32,0,0,0,0,0,0,1,5,0.0,127.081274,37.565581
11296,5015435,면목로 136-05 주차장,11215,10100,서울특별시 광진구 중곡동 193-33,0,0,0,0,0,0,1,3,0.0,127.081426,37.565528
11297,5015438,파인빌 주차장,11215,10100,서울특별시 광진구 중곡동 193-34,0,0,0,0,0,0,1,3,5.0,127.081555,37.565473
11298,5065805,신영아트빌 주차장,11215,10100,서울특별시 광진구 중곡동 193-38 신영아트빌,0,0,0,0,0,0,1,4,0.0,127.081454,37.565337
11299,5065198,면목로 138-05 주차장,11215,10100,서울특별시 광진구 중곡동 193-13,0,0,0,0,0,0,1,2,0.0,127.081581,37.565628
11300,5013645,금강산화로구이 주차장,11215,10100,서울특별시 광진구 중곡동 193-30 금강산화로구이,0,0,0,0,0,0,1,3,22.0,127.08143,37.565773
11301,5013641,면목로 142-00 주차장,11215,10100,서울특별시 광진구 중곡동 193-29,0,0,0,0,0,0,1,2,0.0,127.081491,37.565956
11302,5013639,중곡동 주택 주차장,11215,10100,서울특별시 광진구 중곡동 193-28 중곡동 주택,0,0,0,0,0,0,1,5,8.0,127.081688,37.566017
11303,5013636,면목로 146-00 주차장,11215,10100,서울특별시 광진구 중곡동 193-27,0,0,0,0,0,0,1,3,0.0,127.081595,37.566229
11304,5111296,면목로 152-01 주차장,11215,10100,서울특별시 광진구 중곡동 172-57,0,0,0,0,0,0,1,3,0.0,127.08194,37.566897
11305,5011603,면목로 156-00 주차장,11215,10100,서울특별시 광진구 중곡동 172-59,0,0,0,0,0,0,1,3,0.0,127.082084,37.567038
11306,5005967,영조빌딩 주차장,11215,10100,서울특별시 광진구 중곡동 171-24 영조빌딩,60,2000,0,0,0,0,1,5,1.0,127.082199,37.567237
11307,5005974,경일빌딩 주차장,11215,10100,서울특별시 광진구 중곡동 171-1,0,0,0,0,0,0,1,4,0.0,127.082301,37.56745
11308,5011350,엄마사랑어린이집 주차장,11215,10100,서울특별시 광진구 중곡동 170-25,0,0,0,0,0,0,1,3,0.0,127.08249,37.567723
11309,5069018,면목로 166-00 주차장,11215,10100,서울특별시 광진구 중곡동 170-24,0,0,0,0,0,0,1,3,0.0,127.082544,37.567967
11310,5006187,면목로12길 012-01 주차장,11215,10100,서울특별시 광진구 중곡동 171-11,0,0,0,0,0,0,1,5,3.0,127.082882,37.567324
11311,5006186,정인빌 주차장,11215,10100,서울특별시 광진구 중곡동 171-8,0,0,0,0,0,0,1,6,9.0,127.082705,37.567289
11312,5011353,면목로12길 013-00 주차장,11215,10100,서울특별시 광진구 중곡동 170-50,0,0,0,0,0,0,1,3,0.0,127.082927,37.567469
11313,5011354,면목로12길 015-00 주차장,11215,10100,서울특별시 광진구 중곡동 170-49,0,0,0,0,0,0,1,4,0.0,127.083082,37.567416
11314,5006188,드림빌 주차장,11215,10100,서울특별시 광진구 중곡동 171-15 드림빌,0,0,0,0,0,0,1,5,8.0,127.082988,37.567255
11315,5006191,면목로12길 017-00 주차장,11215,10100,서울특별시 광진구 중곡동 170-46,0,0,0,0,0,0,1,4,0.0,127.083242,37.567349
11316,5006192,파크빌라 주차장,11215,10100,서울특별시 광진구 중곡동 170-45 파크빌라,0,0,0,0,0,0,1,3,4.0,127.083294,37.567427
11317,5117641,면목로12길 017-06 주차장,11215,10100,서울특별시 광진구 중곡동 170-15,0,0,0,0,0,0,1,5,1.0,127.083339,37.567503
11318,5006190,그린빌 주차장,11215,10100,서울특별시 광진구 중곡동 171-39 그린빌,0,0,0,0,0,0,1,3,8.0,127.083071,37.567138
11319,5016225,면목로12길 020-00 주차장,11215,10100,서울특별시 광진구 중곡동 171-16,0,0,0,0,0,0,1,3,0.0,127.083245,37.567187
11320,5016226,면목로12길 020-01 주차장,11215,10100,서울특별시 광진구 중곡동 171-38,0,0,0,0,0,0,1,4,2.0,127.083191,37.567095
11321,5011351,면목로12길 021-00 주차장,11215,10100,서울특별시 광진구 중곡동 170-12,0,0,0,0,0,0,1,3,1.0,127.083392,37.567286
11322,5011352,면목로12길 025-00 주차장,11215,10100,서울특별시 광진구 중곡동 170-11,0,0,0,0,0,0,1,3,3.0,127.083471,37.567352
11323,5006194,면목로12길 027-00 주차장,11215,10100,서울특별시 광진구 중곡동 170-10,0,0,0,0,0,0,1,5,3.0,127.08353,37.567449
11324,5122869,면목로12길 031-00 주차장,11215,10100,서울특별시 광진구 중곡동 170-5,0,0,0,0,0,0,1,2,0.0,127.083599,37.567576
11325,5006193,면목로12길 031-03 주차장,11215,10100,서울특별시 광진구 중곡동 170-14,0,0,0,0,0,0,1,4,3.0,127.083445,37.567481
11326,5011342,에덴쉐르빌 주차장,11215,10100,서울특별시 광진구 중곡동 170-3 에덴쉐르빌,0,0,0,0,0,0,1,3,3.0,127.083646,37.567682
11327,5011340,제일아트빌 주차장,11215,10100,서울특별시 광진구 중곡동 170-2 제일아트빌,0,0,0,0,0,0,1,4,4.0,127.083708,37.567797
11328,5006182,면목로12길 005-03 주차장,11215,10100,서울특별시 광진구 중곡동 170-38,0,0,0,0,0,0,1,2,0.0,127.082631,37.56769
11329,5005977,면목로12길 006-00 주차장,11215,10100,서울특별시 광진구 중곡동 171-2,0,0,0,0,0,0,1,5,3.0,127.082486,37.567464
11330,5005508,면목로12길 008-00 주차장,11215,10100,서울특별시 광진구 중곡동 171-6,0,0,0,0,0,0,1,3,0.0,127.082623,37.567392
11331,5005978,성심교회 주차장,11215,10100,서울특별시 광진구 중곡동 171-4,0,0,0,0,0,0,1,3,1.0,127.082426,37.567359
11332,5005979,우리들빌 주차장,11215,10100,서울특별시 광진구 중곡동 171-7 우리들빌,0,0,0,0,0,0,1,4,3.0,127.082567,37.567283
11333,5006183,면목로12길 009-03 주차장,11215,10100,서울특별시 광진구 중곡동 170-35,0,0,0,0,0,0,1,3,0.0,127.082731,37.567635
11334,5118287,면목로12길 009-06 주차장,11215,10100,서울특별시 광진구 중곡동 170-30,0,0,0,0,0,0,1,2,0.0,127.082814,37.567683
11335,5111295,면목로12길 009-08 주차장,11215,10100,서울특별시 광진구 중곡동 170-29,0,0,0,0,0,0,1,2,0.0,127.082777,37.567788
11336,5015437,면목로 136-06 주차장,11215,10100,서울특별시 광진구 중곡동 193-47,0,0,0,0,0,0,1,3,3.0,127.081315,37.56535
11337,5134339,능동로49길 024-00 주차장,11215,10100,서울특별시 광진구 중곡동 220-37,0,0,0,0,0,0,1,2,0.0,127.082038,37.564784
11338,5152553,긴고랑로9길 040-00 주차장,11215,10100,서울특별시 광진구 중곡동 220-47,0,0,0,0,0,0,1,3,0.0,127.081774,37.565146
11339,5166583,능동로51길 004-05 주차장,11215,10100,서울특별시 광진구 중곡동 167-9,0,0,0,0,0,0,1,2,0.0,127.084029,37.566111
11340,5197970,능동로 403-00 주차장,11215,10100,서울특별시 광진구 중곡동 166-8,0,0,0,0,0,0,1,3,0.0,127.083702,37.565225
11341,5204065,긴고랑로13길 072-03 주차장,11215,10100,서울특별시 광진구 중곡동 166-32,0,0,0,0,0,0,1,2,0.0,127.083555,37.565541
11342,5219613,능동로51길 004-01 주차장,11215,10100,서울특별시 광진구 중곡동 167-7,0,0,0,0,0,0,1,2,0.0,127.083934,37.56597
11343,5219801,긴고랑로13길 072-05 주차장,11215,10100,서울특별시 광진구 중곡동 166-31,0,0,0,0,0,0,1,2,0.0,127.083686,37.565503
11344,5249270,능동로 403-10 주차장,11215,10100,서울특별시 광진구 중곡동 166-29,0,0,0,0,0,0,1,2,0.0,127.083614,37.565331
11345,5260031,능동로 403-09 주차장,11215,10100,서울특별시 광진구 중곡동 166-24,0,0,0,0,0,0,1,2,0.0,127.083495,37.565434
11346,5261568,긴고랑로13길 084-01 주차장,11215,10100,서울특별시 광진구 중곡동 167-17,0,0,0,0,0,0,1,2,0.0,127.08382,37.566035
11347,5298737,능동로49길 030-04 주차장,11215,10100,서울특별시 광진구 중곡동 220-39,0,0,0,0,0,0,1,2,0.0,127.08196,37.564936
11348,5314640,긴고랑로13길 076-03 주차장,11215,10100,서울특별시 광진구 중곡동 166-46,0,0,0,0,0,0,1,2,0.0,127.083676,37.565706
11349,5316278,능동로 403-06 주차장,11215,10100,서울특별시 광진구 중곡동 166-28,0,0,0,0,0,0,1,2,0.0,127.083558,37.565255
11350,5328730,능동로49길 030-03 주차장,11215,10100,서울특별시 광진구 중곡동 220-42,0,0,0,0,0,0,1,2,0.0,127.081828,37.564979
11351,5347707,능동로 403-12 주차장,11215,10100,서울특별시 광진구 중곡동 166-30,0,0,0,0,0,0,1,2,0.0,127.083652,37.56542
11352,5351139,능동로49길 020-08 주차장,11215,10100,서울특별시 광진구 중곡동 220-30,0,0,0,0,0,0,1,2,0.0,127.082451,37.564841
11353,5358934,긴고랑로13길 078-00 주차장,11215,10100,서울특별시 광진구 중곡동 166-5,0,0,0,0,0,0,1,2,0.0,127.083554,37.565752
11354,5364970,능동로49길 024-04 주차장,11215,10100,서울특별시 광진구 중곡동 220-33,0,0,0,0,0,0,1,2,0.0,127.082228,37.564792
11355,5370829,능동로53길 005-06 주차장,11215,10100,서울특별시 광진구 중곡동 167-16,0,0,0,0,0,0,1,3,0.0,127.083891,37.566155
11356,5374080,능동로 399-01 주차장,11215,10100,서울특별시 광진구 중곡동 166-42,0,0,0,0,0,0,1,3,0.0,127.083357,37.564903
11357,5386071,능동로49길 020-05 주차장,11215,10100,서울특별시 광진구 중곡동 220-32,0,0,0,0,0,0,1,2,0.0,127.082274,37.564875
11358,5388457,긴고랑로9길 048-04 주차장,11215,10100,서울특별시 광진구 중곡동 220-85,0,0,0,0,0,0,1,2,0.0,127.082069,37.565361
11359,5398914,긴고랑로13길 076-04 주차장,11215,10100,서울특별시 광진구 중곡동 166-47,0,0,0,0,0,0,1,2,0.0,127.083625,37.565615
11360,5413222,능동로 403-07 주차장,11215,10100,서울특별시 광진구 중곡동 166-25,0,0,0,0,0,0,1,2,0.0,127.083448,37.565353
11361,5522036,능동로51길 006-00 주차장,11215,10100,서울특별시 광진구 중곡동 167-6,0,0,0,0,0,0,1,2,0.0,127.083895,37.565876
11362,5522037,능동로51길 004-03 주차장,11215,10100,서울특별시 광진구 중곡동 167-8,0,0,0,0,0,0,1,2,0.0,127.083985,37.566028
11363,5522050,능동로51길 007-00 주차장,11215,10100,서울특별시 광진구 중곡동 166-2,0,0,0,0,0,0,1,2,0.0,127.083716,37.565764
11364,5522051,능동로 409-01 주차장,11215,10100,서울특별시 광진구 중곡동 166-34,0,0,0,0,0,0,1,2,0.0,127.083972,37.565704
11365,5522054,능동로 403-03 주차장,11215,10100,서울특별시 광진구 중곡동 166-10,0,0,0,0,0,0,1,2,0.0,127.08347,37.565143
11366,5522055,능동로 403-05 주차장,11215,10100,서울특별시 광진구 중곡동 166-26,0,0,0,0,0,0,1,2,0.0,127.083442,37.565269
11367,5522060,능동로 401-00 주차장,11215,10100,서울특별시 광진구 중곡동 166-11,0,0,0,0,0,0,1,2,0.0,127.083582,37.56497
11368,5522081,능동로49길 020-06 주차장,11215,10100,서울특별시 광진구 중곡동 220-29,0,0,0,0,0,0,1,2,0.0,127.082422,37.564738
11369,5522580,서울숲빌라트 주차장,11215,10100,서울특별시 광진구 중곡동 166-23,0,0,0,0,0,0,0,5,0.0,127.083392,37.565467
11370,5009125,긴고랑로13길 036-00 주차장,11215,10100,서울특별시 광진구 중곡동 165-20,0,0,0,0,0,0,1,0,2.0,127.084052,37.564012
11371,5118279,능동로 389-00 주차장,11215,10100,서울특별시 광진구 중곡동 165-2,0,0,0,0,0,0,1,1,8.0,127.083012,37.5640787
11372,5006345,성문빌딩 주차장,11215,10100,서울특별시 광진구 중곡동 29-70 성문빌딩,0,0,0,0,0,0,1,4,7.0,127.086272,37.565569
11373,5006346,나래부동산 주차장,11215,10100,서울특별시 광진구 중곡동 29-71,0,0,0,0,0,0,1,3,0.0,127.084822,37.566438
11374,5006347,영광씨앤아이 주차장,11215,10100,서울특별시 광진구 중곡동 29-72,0,0,0,0,0,0,1,3,0.0,127.08489,37.56655
11375,5006348,신아자동차공업사 주차장,11215,10100,서울특별시 광진구 중곡동 29-73 신아자동차공업사,0,0,0,0,0,0,1,4,0.0,127.084957,37.56666
11376,5006349,서부자동차공업사 주차장,11215,10100,서울특별시 광진구 중곡동 29-75,0,0,0,0,0,0,1,4,0.0,127.085103,37.566946
11377,5115246,능동로 434-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-79,0,0,0,0,0,0,1,1,0.0,127.085406,37.567511
11378,5006350,승록안마침술원 주차장,11215,10100,서울특별시 광진구 중곡동 29-80,0,0,0,0,0,0,1,3,0.0,127.085465,37.567626
11379,5013474,능동로 438-00 주차장,11215,10100,서울특별시 광진구 중곡동 29-81,0,0,0,0,0,0,1,4,0.0,127.085525,37.56773
11380,5117642,따뜻한밥상 주차장,11215,10100,서울특별시 광진구 중곡동 29-82,0,0,0,0,0,0,1,2,0.0,127.085595,37.567862
11381,5012433,능동로50길 017-00 주차장,11215,10100,서울특별시 광진구 중곡동 30-12,0,0,0,0,0,0,1,5,0.0,127.084416,37.563926
11382,5124427,능동로50길 019-00 주차장,11215,10100,서울특별시 광진구 중곡동 30-10,0,0,0,0,0,0,1,4,0.0,127.0846,37.56389
11383,5065472,꿈꾸는어린이집 주차장,11215,10100,서울특별시 광진구 중곡동 30-57,0,0,0,0,0,0,1,4,0.0,127.084721,37.563836
11384,5013021,아이칸빌 주차장,11215,10100,서울특별시 광진구 중곡동 30-48 아이칸빌,0,0,0,0,0,0,1,5,2.0,127.084916,37.563779
11385,5123992,능동로50길 025-11 주차장,11215,10100,서울특별시 광진구 중곡동 30-53,0,0,0,0,0,0,1,5,5.0,127.085133,37.564162
11386,5064839,테미뷰토피아 주차장,11215,10100,서울특별시 광진구 중곡동 30-52 테미뷰토피아,0,0,0,0,0,0,1,5,6.0,127.085352,37.564103
11387,5121219,능동로50길 025-17 주차장,11215,10100,서울특별시 광진구 중곡동 30-51,0,0,0,0,0,0,1,4,5.0,127.085517,37.564062
11388,5011908,능동로50길 025-03 주차장,11215,10100,서울특별시 광진구 중곡동 30-56,0,0,0,0,0,0,1,5,0.0,127.084783,37.563943
11389,5013023,연승플러스빌 주차장,11215,10100,서울특별시 광진구 중곡동 30-49 연승플러스빌,0,0,0,0,0,0,1,5,5.0,127.084973,37.56393
11390,5064838,능동로50길 025-05 주차장,11215,10100,서울특별시 광진구 중곡동 30-55,0,0,0,0,0,0,1,4,0.0,127.084836,37.564068
11391,5012147,능동로50길 025-08 주차장,11215,10100,서울특별시 광진구 중곡동 30-50,0,0,0,0,0,0,1,3,0.0,127.08504,37.564039
11392,5013018,능동로50길 025-09 주차장,11215,10100,서울특별시 광진구 중곡동 30-54,0,0,0,0,0,0,1,4,5.0,127.084921,37.564177
11393,4928633,능동로50길 029-00 주차장,11215,10100,서울특별시 광진구 중곡동 30-47,0,0,0,0,0,0,1,2,0.0,127.08503,37.56375
11394,5008773,능동로50길 031-06 주차장,11215,10100,서울특별시 광진구 중곡동 30-43,0,0,0,0,0,0,1,3,5.0,127.085272,37.563813
11395,5008812,능동로50길 031-08 주차장,11215,10100,서울특별시 광진구 중곡동 30-44,0,0,0,0,0,0,1,3,0.0,127.085335,37.563931
11396,5013024,선우빌라트 주차장,11215,10100,서울특별시 광진구 중곡동 30-45 선우빌라트,0,0,0,0,0,0,1,4,4.0,127.085172,37.563995
11397,5012149,능동로50길 037-00 주차장,11215,10100,서울특별시 광진구 중곡동 30-41,0,0,0,0,0,0,1,2,0.0,127.085375,37.563633
11398,5011069,능동로50길 037-10 주차장,11215,10100,서울특별시 광진구 중곡동 30-71,0,0,0,0,0,0,1,4,2.0,127.085613,37.563995
11399,5008811,능동로50길 037-05 주차장,11215,10100,서울특별시 광진구 중곡동 30-40,0,0,0,0,0,0,1,4,5.0,127.085418,37.56376
11400,5068814,능동로50길 037-07 주차장,11215,10100,서울특별시 광진구 중곡동 30-39,0,0,0,0,0,0,1,4,0.0,127.085471,37.563896
11401,5011070,능동로50길 037-08 주차장,11215,10100,서울특별시 광진구 중곡동 30-38,0,0,0,0,0,0,1,5,7.0,127.085688,37.563852
11402,5068890,아크로빌 주차장,11215,10100,서울특별시 광진구 중곡동 30-36 아크로빌,0,0,0,0,0,0,1,4,15.0,127.085556,37.563586
11403,5065045,능동로50길 053-00 주차장,11215,10100,서울특별시 광진구 중곡동 28-8,0,0,0,0,0,0,1,4,3.0,127.086215,37.56355
11404,5015012,태호빌딩 주차장,11215,10100,서울특별시 광진구 중곡동 28-24 태호빌딩,0,0,0,0,0,0,1,5,8.0,127.086349,37.563563
11405,5015013,능동로50길 059-00 주차장,11215,10100,서울특별시 광진구 중곡동 28-23,0,0,0,0,0,0,1,5,10.0,127.086518,37.563579
11406,4959376,능동로50길 007-00 주차장,11215,10100,서울특별시 광진구 중곡동 30-60,0,0,0,0,0,0,1,3,0.0,127.083829,37.564144
11407,5012434,능동로50길 009-00 주차장,11215,10100,서울특별시 광진구 중곡동 30-61,0,0,0,0,0,0,1,3,5.0,127.0841,37.564047
11408,5012435,기틀 주차장,11215,10100,서울특별시 광진구 중곡동 30-59 기틀,0,0,0,0,0,0,1,4,5.0,127.083899,37.564259
11409,5012476,능동로50길 009-04 주차장,11215,10100,서울특별시 광진구 중곡동 30-62,0,0,0,0,0,0,1,2,0.0,127.084156,37.564151
11410,5065148,능동로50길 009-06 주차장,11215,10100,서울특별시 광진구 중곡동 30-63,0,0,0,0,0,0,1,3,0.0,127.084209,37.564287
11411,5012436,신성탑빌리지 주차장,11215,10100,서울특별시 광진구 중곡동 30-30 신성탑빌리지,0,0,0,0,0,0,1,3,5.0,127.08398,37.56434
11412,5017272,능동로57길 030-04 주차장,11215,10100,서울특별시 광진구 중곡동 169-107,0,0,0,0,0,0,1,3,0.0,127.085392,37.567399
11413,5015843,용마산로 111-00 주차장,11215,10100,서울특별시 광진구 중곡동 28-7,0,0,0,0,0,0,1,5,0.0,127.086682,37.563601
