일련번호(no),주차장고유값(pl_id),지번주차장이름(pl_nm),구코드(sgg_code),법정동코드(bemd_code),산구분(land_registered),공유주차장구분(shared_parkinglot),번지(beonji),호(ho),주소(지번)(lot_num_address),새주소-도로명(road_nm_address),새주소-건물번호(bld_num),소유주체(possessor),급지(pl_grade),유무료(pl_fee),평일시작시간(pl_weekday_start_time),평일종료시간(pl_weekday_end_time),토요일시작시간(pl_sat_start_time),토요일종료시간(pl_sat_end_time),공휴일시작시간(pl_holiday_start_time),공휴일종료시간(pl_holiday_end_time),기본단위시간(pl_basic_rate_min),기본단위금액(pl_basic_rate_amt),추가단위시간(pl_addi_rate_min),추가단위금액(pl_addi_rate_amt),1일(전일)금액(pl_allday_pass_amt),1월(정기권)금액(pl_month_pass_amt),주차요금지불방식(pl_payment_option),부제시행(bool_not_driving_system),운영방식(operation_type),구간번호(section),구획번호(parcel),거주자-주간(월)금액(resident_day_month_amt),거주자-야간(월)금액(resident_night_month_amt),거주자-전일(월)금액(resident_allday_month_amt),거주자-평일시작시간(resident_weekday_start_time),거주자-평일종료시간(resident_weekday_end_time),거주자-토요일시작시간(resident_sat_start_time),거주자-토요일종료시간(resident_sat_end_time),거주자-휴일시작시간(resident_holiday_start_time),거주자-휴일종료시간(resident_holiday_end_time),할인정책-장애인(pl_discount_disabled),할인정책-경차(pl_discount_compact),할인정책-다자녀가정(두자녀)(pl_discount_2children),할인정책-다자녀가정(세자녀)(pl_discount_3children),할인정책-국가유공자(pl_discount_person_merit),할인정책-10부제참여차량(pl_discount_ten_part_system),할인정책-요일제차량(pl_discount_weekdayly),할인정책-기타할인율(pl_discount_other_percent),할인정책-기타대상(pl_discount_other_target),그룹관리번호(managing_group_no),경도(longitude),위도(latitude),구축기준일(final_end_dt)
1420,5526718,437-6 노상주차장,11215,10100,임야도 등록,,437,6,서울특별시 광진구 중곡동 437-6,긴고랑로,176-1,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,시간제주차장,없음,282,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510100040,127.094306,37.559331,2022-11-25
1421,5526719,437-6 노상주차장,11215,10100,임야도 등록,,437,6,서울특별시 광진구 중곡동 437-6,긴고랑로,178-,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,시간제주차장,없음,282-1,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510100040,127.094359,37.559447,2022-11-25
1422,5526965,440 노상주차장,11215,10100,임야도 등록,,440,0,서울특별시 광진구 중곡동 440,영화사로,43-1,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,시간제주차장,없음,유료20,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510100040,127.091841,37.556012,2022-11-25
1423,5526966,440 노상주차장,11215,10100,임야도 등록,,440,0,서울특별시 광진구 중곡동 440,영화사로,43-1,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,시간제주차장,없음,유료21,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510100040,127.091905 ,37.555972 ,2022-11-25
1424,5526973,440 노상주차장,11215,10100,임야도 등록,,440,0,서울특별시 광진구 중곡동 440,영화사로,45-,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,시간제주차장,없음,유료20,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510100040,127.091794 ,37.556960 ,2022-11-25
1425,5526974,440 노상주차장,11215,10100,임야도 등록,,440,0,서울특별시 광진구 중곡동 440,영화사로,47-,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,시간제주차장,없음,유료18,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510100040,127.091658,37.556149,2022-11-25
1426,5526987,440 노상주차장,11215,10100,임야도 등록,,440,0,서울특별시 광진구 중곡동 440,영화사로,47-,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,시간제주차장,없음,유료19,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510100040,127.091731 ,37.556093 ,2022-11-25
1427,5526989,신성시장길공영노상주차장,11215,10100,임야도 등록,,99,3,서울특별시 광진구 중곡동 99-3 대순진리회성동회관,영화사로,41-,2,2,유료,0000,0000,0900,1500,0000,0000,10,500,0,0,0,0,정보없음,미시행,시간제주차장,없음,유료12,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510100040,127.090990,37.556609,2022-11-25
1428,5526990,신성시장길공영노상주차장,11215,10100,임야도 등록,,99,3,서울특별시 광진구 중곡동 99-3 대순진리회성동회관,영화사로,41-,2,2,유료,0000,0000,0900,1500,0000,0000,10,500,0,0,0,0,정보없음,미시행,시간제주차장,없음,유료13,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510100040,127.091158,37.556510,2022-11-25
1429,5527325,신성시장길공영노상주차장,11215,10100,임야도 등록,,99,3,서울특별시 광진구 중곡동 99-3 대순진리회성동회관,영화사로,41-,2,2,유료,0000,0000,0900,1500,0000,0000,10,500,0,0,0,0,정보없음,미시행,시간제주차장,없음,681-1,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510100040,127.092350,37.557251,2022-11-25
1430,5527341,신성시장길공영노상주차장,11215,10100,임야도 등록,,99,3,서울특별시 광진구 중곡동 99-3 대순진리회성동회관,영화사로,41-,2,2,유료,0000,0000,0900,1500,0000,0000,10,500,0,0,0,0,정보없음,미시행,시간제주차장,없음,681,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510100040,127.092391,37.557313,2022-11-25
1431,5527343,신성시장길공영노상주차장,11215,10100,임야도 등록,,99,3,서울특별시 광진구 중곡동 99-3 대순진리회성동회관,영화사로,41-,2,2,유료,0000,0000,0900,1500,0000,0000,10,500,0,0,0,0,정보없음,미시행,시간제주차장,없음,680-1,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510100040,127.092278,37.557196,2022-11-25
1432,5527348,88-41 노상주차장,11215,10100,임야도 등록,,88,41,서울특별시 광진구 중곡동 88-41,긴고랑로36길,58-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,465,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510100040,127.091294 ,37.556961 ,2022-11-25
1433,5527349,88-41 노상주차장,11215,10100,임야도 등록,,88,41,서울특별시 광진구 중곡동 88-41,긴고랑로36길,58-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,466,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510100040,127.091210,37.557014,2022-11-25
1434,5527350,88-41 노상주차장,11215,10100,임야도 등록,,88,41,서울특별시 광진구 중곡동 88-41,긴고랑로36길,58-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,446,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510100040,127.091371,37.556975,2022-11-25
1435,5527351,88-41 노상주차장,11215,10100,임야도 등록,,88,41,서울특별시 광진구 중곡동 88-41,긴고랑로36길,58-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,445,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510100040,127.091148,37.557158,2022-11-25
1436,5527361,88-41 노상주차장,11215,10100,임야도 등록,,88,41,서울특별시 광진구 중곡동 88-41,긴고랑로36길,58-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,468,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510100040,127.090952 ,37.557260 ,2022-11-25
1437,5527505,78-2 노상주차장,11215,10100,임야도 등록,,78,2,서울특별시 광진구 중곡동 78-2,용마산로,58-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,211-4,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510100039,127.088204,37.558877,2022-11-25
1438,5527506,78-8 거주자우선주차장,11215,10100,임야도 등록,,78,8,서울특별시 광진구 중곡동 78-8,긴고랑로,120-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,211-2,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510100039,127.088508 ,37.559805 ,2022-11-25
1439,5527507,78-8 거주자우선주차장,11215,10100,임야도 등록,,78,8,서울특별시 광진구 중곡동 78-8,긴고랑로,120-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,211-1,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510100039,127.088492 ,37.558840 ,2022-11-25
1440,5527509,482-4 거주자우선주차장,11215,10100,임야도 등록,,482,4,서울특별시 광진구 중곡동 482-4,긴고랑로,122-,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,211,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510100039,127.088584,37.558825,2022-11-25
1441,5527514,452-2 거주자우선주차장,11215,10100,임야도 등록,,452,2,서울특별시 광진구 중곡동 452-2,긴고랑로36길,15-,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,440,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510100039,127.089478,37.558311,2022-11-25
1442,5527516,84-12 노상주차장,11215,10100,임야도 등록,,84,12,서울특별시 광진구 중곡동 84-12,긴고랑로36길,33-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,442,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510100039,127.090189 ,37.557814 ,2022-11-25
1443,5527518,신성시장길공영노상주차장,11215,10100,임야도 등록,,83,6,서울특별시 광진구 중곡동 83-6,영화사로,23-,2,2,유료,0000,0000,0900,1500,0000,0000,10,500,0,0,0,0,정보없음,미시행,시간제주차장,없음,유료2,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510100039,127.089691 ,37.557570 ,2022-11-25
1444,5527519,신성시장길공영노상주차장,11215,10100,임야도 등록,,83,6,서울특별시 광진구 중곡동 83-6,영화사로,23-,2,2,유료,0000,0000,0900,1500,0000,0000,10,500,0,0,0,0,정보없음,미시행,시간제주차장,없음,유료3,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510100039,127.089734 ,37.557472 ,2022-11-25
1445,5527520,신성시장길공영노상주차장,11215,10100,임야도 등록,,83,6,서울특별시 광진구 중곡동 83-6,영화사로,23-,2,2,유료,0000,0000,0900,1500,0000,0000,10,500,0,0,0,0,정보없음,미시행,시간제주차장,없음,유료4,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510100039,127.089846 ,37.557434 ,2022-11-25
1446,5527521,신성시장길공영노상주차장,11215,10100,임야도 등록,,83,6,서울특별시 광진구 중곡동 83-6,영화사로,23-,2,2,유료,0000,0000,0900,1500,0000,0000,10,500,0,0,0,0,정보없음,미시행,시간제주차장,없음,유료5,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510100039,127.089927 ,37.557353 ,2022-11-25
1447,5527522,신성시장길공영노상주차장,11215,10100,임야도 등록,,83,23,서울특별시 광진구 중곡동 83-23,영화사로,23-1,2,2,유료,0000,0000,0900,1500,0000,0000,10,500,0,0,0,0,정보없음,미시행,시간제주차장,없음,유료7,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510100039,127.090110,37.557212,2022-11-25
1448,5527542,신성시장길공영노상주차장,11215,10100,임야도 등록,,83,23,서울특별시 광진구 중곡동 83-23,영화사로,23-1,2,2,유료,0000,0000,0900,1500,0000,0000,10,500,0,0,0,0,정보없음,미시행,시간제주차장,없음,유료8,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510100039,127.090196 ,37.557163 ,2022-11-25
1449,5527543,467-1 거주자우선주차장,11215,10100,임야도 등록,,467,1,서울특별시 광진구 중곡동 467-1,긴고랑로36길,41-,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,443,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510100039,127.090640,37.557501,2022-11-25
1450,5527627,69-31 노상주차장,11215,10100,임야도 등록,,69,31,서울특별시 광진구 중곡동 69-31,용마산로8길,78-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,608-2,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510100039,127.091804,37.559333,2022-11-25
1451,5527628,69-31 노상주차장,11215,10100,임야도 등록,,69,31,서울특별시 광진구 중곡동 69-31,용마산로8길,78-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,608-1,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510100039,127.091638 ,37.559343 ,2022-11-25
1452,5527639,69-31 노상주차장,11215,10100,임야도 등록,,69,31,서울특별시 광진구 중곡동 69-31,용마산로8길,78-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,407-4,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510100039,127.091676 ,37.559235 ,2022-11-25
1453,5527640,68-24 거주자우선주차장,11215,10100,임야도 등록,,68,24,서울특별시 광진구 중곡동 68-24,긴고랑로,149-5,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,407-3,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510100039,127.091682 ,37.559145 ,2022-11-25
1454,5527645,438-2 거주자우선주차장,11215,10100,임야도 등록,,438,2,서울특별시 광진구 중곡동 438-2,긴고랑로,145-,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,398,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510100039,127.092408 ,37.558785 ,2022-11-25
1455,5527646,438-2 거주자우선주차장,11215,10100,임야도 등록,,438,2,서울특별시 광진구 중곡동 438-2,긴고랑로,147-,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,399,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510100039,127.092306 ,37.558755 ,2022-11-25
1456,5527647,438-2 거주자우선주차장,11215,10100,임야도 등록,,438,2,서울특별시 광진구 중곡동 438-2,긴고랑로,157-,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,400,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510100039,127.092177 ,37.558739 ,2022-11-25
1457,5527648,438-2 거주자우선주차장,11215,10100,임야도 등록,,438,2,서울특별시 광진구 중곡동 438-2,긴고랑로,159-,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,401,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510100039,127.092024 ,37.558727 ,2022-11-25
1458,5527649,438-2 거주자우선주차장,11215,10100,임야도 등록,,438,2,서울특별시 광진구 중곡동 438-2,긴고랑로,163-,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,402,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510100039,127.091848,37.558687,2022-11-25
1459,5527651,438-2 거주자우선주차장,11215,10100,임야도 등록,,438,2,서울특별시 광진구 중곡동 438-2,긴고랑로,165-,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,402,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510100039,127.091735 ,37.559643 ,2022-11-25
1460,5527652,438-2 거주자우선주차장,11215,10100,임야도 등록,,438,2,서울특별시 광진구 중곡동 438-2,긴고랑로,167-,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,410,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510100039,127.091515 ,37.558729 ,2022-11-25
1461,5527653,438-2 거주자우선주차장,11215,10100,임야도 등록,,438,2,서울특별시 광진구 중곡동 438-2,긴고랑로,167-1,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,411,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510100039,127.091338,37.558729,2022-11-25
1462,5527659,438-2 거주자우선주차장,11215,10100,임야도 등록,,438,2,서울특별시 광진구 중곡동 438-2,긴고랑로,169-,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,413,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510100039,127.091150 ,37.558784 ,2022-11-25
1463,5527660,438-2 거주자우선주차장,11215,10100,임야도 등록,,438,2,서울특별시 광진구 중곡동 438-2,긴고랑로,171-,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,414,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510100039,127.090978 ,37.558827 ,2022-11-25
1464,5527661,438-2 거주자우선주차장,11215,10100,임야도 등록,,438,2,서울특별시 광진구 중곡동 438-2,긴고랑로,149-,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,415,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510100039,127.090821,37.558872,2022-11-25
1465,5527662,452-1 거주자우선주차장,11215,10100,임야도 등록,,452,1,서울특별시 광진구 중곡동 452-1,긴고랑로39길,3-,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,582,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510100039,127.090818,37.559006,2022-11-25
1466,5527663,452-1 거주자우선주차장,11215,10100,임야도 등록,,452,1,서울특별시 광진구 중곡동 452-1,긴고랑로39길,141-,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,583,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510100039,127.090828 ,37.559071 ,2022-11-25
1467,5527665,중곡동교회노상주차장,11215,10100,임야도 등록,,63,1,서울특별시 광진구 중곡동 63-1,긴고랑로39길,11-,2,5,유료,0000,0000,0900,1500,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,604,30000,20000,40000,0000,2400,0000,2400,0000,2400,0,0,0,0,0,0,0,0,0,1121510100039,127.091107 ,37.559367 ,2022-11-25
1468,5527673,450-2 거주자우선주차장,11215,10100,임야도 등록,,450,2,서울특별시 광진구 중곡동 450-2,용마산로8길,22-,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,585,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510100039,127.091094,37.559509,2022-11-25
1469,5527674,450-2 거주자우선주차장,11215,10100,임야도 등록,,450,2,서울특별시 광진구 중곡동 450-2,용마산로8길,22-,0,0,유료,0000,0000,0000,0000,0000,0000,0,0,0,0,0,0,정보없음,미시행,거주자우선주차장,없음,589,30000,20000,40000,0000,0000,0000,0000,0000,0000,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,확인불가,1121510100039,127.091351 ,37.559790 ,2022-11-25
