점포구분명,상세영업상태명,사업장명,좌표정보(X),좌표정보(Y)
휴게음식점,영업,(주)비지에프리테일 건대학생회관점,206445.881091692,448922.881688102
휴게음식점,영업,레스티오 도서관점,206445.881091692,448922.881688102
휴게음식점,영업,컴포즈커피중곡점,207219.441981829,451794.928886123
휴게음식점,영업,카페딕셔너리,206479.980833988,449827.630945538
휴게음식점,영업,꽃피자,206314.912265748,447808.236046729
휴게음식점,영업,오마뎅,206230.081675753,448001.810333908
휴게음식점,영업,이마트24광진코지웰점,206278.982112971,449425.131943862
휴게음식점,영업,지에스25중곡스타,207849.970483611,450941.294996136
휴게음식점,영업,카페523,209003.249233431,449432.221641361
휴게음식점,영업,씨유중곡일동점,206936.996830712,451253.072347424
휴게음식점,영업,버거킹구의점,208228.448739109,448614.962932475
휴게음식점,영업,코코삼백,206749.626325433,449191.873738685
휴게음식점,영업,투썸플레이스(A TWOSOME PLACE)구의역점,207342.766106556,448444.754635481
휴게음식점,영업,지에스25(GS25)건대호수점,206718.920596035,448503.787745141
휴게음식점,영업,쿠키빠와21커피크리머리,205746.655173912,448115.553904153
휴게음식점,영업,히읗히읗,206254.601159523,449569.618401632
휴게음식점,영업,손가부대찌개,205815.647186989,448079.835989906
휴게음식점,영업,푸루파라츠,206355.911006032,447938.859614583
휴게음식점,영업,맘스터치광장동점,208526.97532855,448791.8824094
휴게음식점,영업,다루,206969.808272678,451057.303813951
휴게음식점,영업,에코스피씨(PC)방 구의점,207418.481679701,448333.157588195
휴게음식점,영업,엔탑피시방,207829.560547452,448477.131348394
휴게음식점,영업,아이넷폴리스피씨방,207444.816428688,448614.949849754
휴게음식점,영업,세븐일레븐중곡프리미엄점,207235.581247334,451072.124043842
휴게음식점,영업,씨유능동타운점,207283.823989816,450142.144892436
휴게음식점,영업,고망고(GO MANGO)건대1호점,205905.381939151,448686.69670371
휴게음식점,영업,아레나피씨,207284.534014611,452106.544784594
휴게음식점,영업,컨딩커피,205801.364513931,449161.149517748
휴게음식점,영업,일리카페롯데백화점건대스타시티점,206217.434726027,448506.218743834
휴게음식점,영업,경성꽈배기,208141.541452991,449967.399427671
휴게음식점,영업,커피에반하다중곡제일점,207003.769644514,451311.662974486
휴게음식점,영업,지에스25화양행운점,206233.796488217,449188.409113734
휴게음식점,영업,까페333,207482.205608862,451808.908881223
휴게음식점,영업,경성꽈배기화양점,206129.246253729,449348.419502602
휴게음식점,영업,지에스25,208318.216397053,448817.091466369
휴게음식점,영업,경성꽈배기,208631.882528757,448892.076468099
휴게음식점,영업,투썸플레이스강변역점,208052.300960713,448169.166979563
휴게음식점,영업,아띠랑,207100.112796157,451016.750539629
휴게음식점,영업,카페로(cafeRO),208220.443923429,450197.171166835
휴게음식점,영업,이마트24 알(R)광진아너스빌점,207348.775564069,447473.715631334
휴게음식점,영업,아오스요거트 건대점,206334.15855874,449136.266887444
휴게음식점,영업,지에스25중곡희망점,206870.455223429,451103.669675867
휴게음식점,영업,스마일꽈배기,207431.212216435,448889.82048368
휴게음식점,영업,감성제과,207595.751262991,449380.475530894
휴게음식점,영업,씨유뉴광진구의점,207391.718494455,448364.314137166
휴게음식점,영업,더 감자(THE GAMJA),208558.286631653,448353.905156369
휴게음식점,영업,심(sym);심,207126.293778329,450045.751207549
휴게음식점,영업,마인드풀,207319.838363901,451569.158453931
휴게음식점,영업,매머드익스프레스 자양시장점,207283.363919801,448204.102517903
휴게음식점,영업,굽당,207459.158091084,448904.067664435
휴게음식점,영업,지에스25편의점,207446.930225866,451074.665667431
휴게음식점,영업,블루포트건국대학교점,206445.881091692,448922.881688102
휴게음식점,영업,지에스25군자능동점,206796.751850125,450255.541082105
휴게음식점,영업,킹프레소,206278.982112971,449425.131943862
휴게음식점,영업,와플대학군자캠퍼스,206734.028285136,450610.859141221
휴게음식점,영업,아베크 커피,206045.205043192,449739.692842689
휴게음식점,영업,지에스25광진현대점,206314.912265748,447808.236046729
휴게음식점,영업,커피나와,208010.669687459,449110.38970097
휴게음식점,영업,씨유(CU)중곡용마산점,207309.570929201,451164.239846803
휴게음식점,영업,벌툰건대점,205981.437370247,448746.886835206
휴게음식점,영업,아틀리에 오루,206269.702374078,449001.60022791
휴게음식점,영업,카페리브93,208210.42080445,448519.165865428
휴게음식점,영업,소소쿠키빌,209081.410881502,449307.040938586
휴게음식점,영업,스타벅스 자양이마트점,206349.675048285,448396.939704285
휴게음식점,영업,푸쉬커피(PUSH COFFEE),207992.685841838,450012.094229341
휴게음식점,영업,피조니(pizoni),207445.305131149,451595.141198529
휴게음식점,영업,비비앤줄리,208558.286631653,448353.905156369
휴게음식점,영업,카페제이제이,207927.39931379,450483.468155285
휴게음식점,영업,던킨중곡점,207104.282223963,451188.087003607
휴게음식점,영업,지에스(GS)25능동사랑점,206783.63991983,450080.097206798
휴게음식점,영업,티(T),207451.40952544,450057.388632733
휴게음식점,영업,지에스(GS)25중곡중광점,207269.710967781,451332.129983547
휴게음식점,영업,인택트커피,207238.7212647,450591.129216016
휴게음식점,영업,이디야중곡신성점,207682.440879561,450531.122243206
휴게음식점,영업,지프로피씨(PC),206298.328857313,449468.203393
휴게음식점,영업,공차건대로데오점,205995.836485672,448622.695303814
휴게음식점,영업,이디야구의자양로점,207820.941622506,449642.287663473
휴게음식점,영업,반달커피서울자양점,206717.266569369,447867.983446949
휴게음식점,영업,카페구들,206547.547973752,447728.930204956
휴게음식점,영업,사사이프로젝트,206716.157581174,449284.668548697
휴게음식점,영업,지에스(GS)25구의바우점,208009.118328581,448948.700754282
휴게음식점,영업,온이유,,
휴게음식점,영업,이마트24자양중한점,206000.795709589,448457.946316088
휴게음식점,영업,빽다방강변역점,208189.434497483,448129.166313052
휴게음식점,영업,카페이글루,207156.429501092,449050.20701779
휴게음식점,영업,커피뚝섬,205310.285709458,448183.850317743
휴게음식점,영업,만랩커피(중곡점),207591.234503587,451215.353635341
휴게음식점,영업,랭스터디카페,208284.223253304,448712.738273074
휴게음식점,영업,달리는려석들(중곡점),206790.847326773,450732.572984984
휴게음식점,영업,지에스25 광장현대점,208633.271765433,448820.829760303
휴게음식점,영업,쥬시&차얌,206320.141878811,449462.053457045
휴게음식점,영업,모모랑 라이더카페,206521.463812099,451031.250965314
휴게음식점,영업,커피데이즈,209077.210112827,449217.125352358
휴게음식점,영업,로고스타구의점 꽈배기,207854.732904827,449614.894891849
휴게음식점,영업,원즈커피(ONESCOFFEE),207516.047653242,449041.396403628
휴게음식점,영업,스위트레코드(SWEET RECORD),205811.926325936,449231.092150454
휴게음식점,영업,메가엠지씨커피 자양시장점,207235.634628029,448183.913242686
휴게음식점,영업,세븐일레븐 구의현진점,208119.199949039,448895.86928097
휴게음식점,영업,파드(PFAD),205634.837022129,448061.840023575
휴게음식점,영업,시즌글라스광진점,206278.982112971,449425.131943862
휴게음식점,영업,세븐일레븐아차산프리미엄점,208185.272727666,450315.565082777
휴게음식점,영업,빽다방세종대후문점,206299.7504918,450037.825730524
휴게음식점,영업,서울은마꽈배기중곡점,207765.401711145,450554.641901216
휴게음식점,영업,브렛서울,206559.277117752,449368.957156903
휴게음식점,영업,쥬씨구의점,207469.309509679,448389.601393835
휴게음식점,영업,수수맛집,207059.309315039,448127.69763274
휴게음식점,영업,공백,206387.608481832,447757.277845406
휴게음식점,영업,지에스(GS)25구의법원점,207564.476226586,448369.568917225
휴게음식점,영업,쎄븐일레븐,206734.148190374,451292.118117068
휴게음식점,영업,샐러디구의점,207324.953590357,448395.067457312
휴게음식점,영업,카페천국,207135.958384677,448386.668907366
휴게음식점,영업,도가원 자양점,206349.675048285,448396.939704285
휴게음식점,영업,이마트24중곡면목로점,207110.022653795,451480.037224614
휴게음식점,영업,에클레시아,206953.081816657,447676.267046039
휴게음식점,영업,카페무호,208102.960864339,450263.439861954
휴게음식점,영업,이월오일,207067.84664611,447472.962662055
휴게음식점,영업,팔공티세종대후문점,206188.985556992,449797.329553846
휴게음식점,영업,지에스(GS)25광진우체국점,207897.590391352,448338.35599465
휴게음식점,영업,롯데쇼핑(주)롯데마트강변점 수산코너,208394.416382167,448165.279999905
휴게음식점,영업,씨유자양이튼점,206088.852238736,448297.963860543
휴게음식점,영업,세븐일레븐중곡행복점,207623.66501036,451737.424268192
휴게음식점,영업,도미노피자자양점,206766.453611159,448390.810803723
휴게음식점,영업,몽몽공장,206239.111250718,448984.972327214
휴게음식점,영업,이마트24중곡아차산점,208205.482294968,450575.652019039
휴게음식점,영업,샐러디군자역점,206819.736763529,450305.95278401
휴게음식점,영업,로꼬타코,206568.811990774,448460.003386147
휴게음식점,영업,소소한그날,207771.403966253,448702.674022576
휴게음식점,영업,지니쿠키,208118.247083254,449995.564002666
휴게음식점,영업,세븐일레븐어린이대공원역점,206559.277117752,449368.957156903
휴게음식점,영업,쿠치니,206146.25599121,449377.243337569
휴게음식점,영업,팔각당카페,207138.865762508,449705.690586932
휴게음식점,영업,몽드현(monde-hyun),209537.413919968,449513.027051992
휴게음식점,영업,프레셔나인 커피로스터스,206573.969431302,450836.785821319
휴게음식점,영업,미니스톱중곡빌리지점,207547.809165389,450439.314061629
휴게음식점,영업,씨유(CU)자양대박점,206926.38189825,447689.318105309
휴게음식점,영업,윤키,207330.031200257,450722.515370804
휴게음식점,영업,군자역도로시,207046.345299635,450498.146738913
휴게음식점,영업,세븐일레븐용마초교점,207472.79400103,450569.029556482
휴게음식점,영업,이마트24구의사거리점,207558.348255666,449341.648658178
휴게음식점,영업,전주떡갈비,206959.930879736,448071.998388898
휴게음식점,영업,레스트인무드(Rest in mood),207862.203198946,449532.463930388
휴게음식점,영업,라이딩하우스,206697.92786592,448131.618158225
휴게음식점,영업,암스트롱의달커피,209523.395129627,449429.706137784
휴게음식점,영업,소담김밥,206241.82019349,448715.06998929
휴게음식점,영업,씨유(cu)군자본점,206597.600969816,450615.171880308
휴게음식점,영업,이마트24셀프광진삼성점,209056.885561625,448809.759332497
휴게음식점,영업,슬쩍,207215.647912901,451645.87067029
휴게음식점,영업,지에스25건대몰점,205845.946723741,448616.847693458
휴게음식점,영업,씨유화양원룸촌점,206291.207479453,449291.440713592
휴게음식점,영업,씨유광진스타점,208069.63545278,448440.947430098
휴게음식점,영업,블렌디드(blended),206769.405105326,450783.052530227
휴게음식점,영업,지에스이십오중곡빌리지점,207212.6143359,451820.154677802
휴게음식점,영업,라이크,207396.524692353,447564.115309104
휴게음식점,영업,족제비제과,206671.411798782,450489.45413386
휴게음식점,영업,순샐러드,206189.158119133,449260.395888411
휴게음식점,영업,에밀리아젤라또광장점,208310.372259506,448631.437594782
휴게음식점,영업,날쌘카페광진화양점,206278.982112971,449425.131943862
휴게음식점,영업,배스킨라빈스광나루역점,209336.361512026,449424.228821763
휴게음식점,영업,디저트39,207468.556043259,448705.735522683
휴게음식점,영업,호두붐,207046.345299635,450498.146738913
휴게음식점,영업,산체스커피건대점,207650.808324677,449280.024791213
휴게음식점,영업,달빛과일,207819.395735631,449059.799133779
휴게음식점,영업,에그박스군자점,207151.026026439,450937.091554236
휴게음식점,영업,달리는커피 구의1호점,207903.213471693,449192.307030207
휴게음식점,영업,이마트24구의르네점,207799.424412026,449232.149796981
휴게음식점,영업,데이스튜디오,205766.214480526,447936.17322928
휴게음식점,영업,아비앙또플라워,206608.328071683,447588.371838258
휴게음식점,영업,64김만두,205945.98820137,447862.351973505
휴게음식점,영업,노브랜드버거군자역점,206899.119971407,450617.014032807
휴게음식점,영업,산책로카페,207139.204095368,449705.67643744
휴게음식점,영업,더리터광진자양점,207012.565053959,447755.890802393
휴게음식점,영업,정수네 옛날왕만두찐빵,207932.590926797,449900.499890401
휴게음식점,영업,컴포즈커피 군자점,206861.445367861,450515.197344269
휴게음식점,영업,에그마카슈 건대점,206189.158119133,449260.395888411
휴게음식점,영업,너티카페,206780.176489203,450549.67383225
휴게음식점,영업,분식타임,207217.970551632,447605.102915096
휴게음식점,영업,미미고찹쌀꽈배기 광나루점,209201.613111512,449326.756831383
휴게음식점,영업,유캔두잇 중곡점,207589.232437028,451233.980550899
휴게음식점,영업,비움(VIUM),207306.382464524,447374.008518853
휴게음식점,영업,"오늘도,카페 일리터광진점",207115.883872918,450394.186941515
휴게음식점,영업,커피아일리시,207427.477732279,451086.529198826
휴게음식점,영업,커피340,209479.701292986,449545.453186747
휴게음식점,영업,두둥실카페&디저트,208174.631304991,450080.453747286
휴게음식점,영업,스타벅스군자사거리점,206899.783647536,450618.363585564
휴게음식점,영업,비마이크림,206284.640211581,449103.689525657
휴게음식점,영업,청담동꿀꽈배기자양점,205843.631140417,448044.298134747
휴게음식점,영업,지에스25건국점,206668.41635749,449268.919857697
휴게음식점,영업,오슬로우군자역,206822.875189129,450650.187436996
휴게음식점,영업,에그허그,209057.278662675,449317.418135923
휴게음식점,영업,미나리 협동조합,205828.253476728,448575.453228821
휴게음식점,영업,카페오브라도(OBRADOR),207138.865762508,449705.690586932
휴게음식점,영업,지에스(GS)25광진용마점,207642.731145365,450592.689011536
휴게음식점,영업,까페라임,205814.201116375,448381.88553531
휴게음식점,영업,우리할매떡볶이,208245.744308586,448758.725769257
휴게음식점,영업,워크홀커피,208092.957734123,448937.662686357
휴게음식점,영업,버글러(Bugler),208074.093572674,450349.243426219
휴게음식점,영업,일록,209110.022680276,449427.223098695
휴게음식점,영업,커피베리(주니파워네트웍스 아차산휴게소지점),208941.221668487,450283.06159419
휴게음식점,영업,비커피(BCOFFEE),207268.602375378,448433.520375341
휴게음식점,영업,반코디,207447.402021659,448819.868735657
휴게음식점,영업,컴포즈커피 광진긴고랑로점,207396.728768095,450958.047170467
휴게음식점,영업,갓츠킹광진구청점,207324.953590357,448395.067457312
휴게음식점,영업,카페인모아(cafe in moa),206584.373766593,448455.143869758
휴게음식점,영업,마랑카페,208286.683828064,450271.826758755
휴게음식점,영업,찐크로플,207781.372400293,448560.825619301
휴게음식점,영업,미니스톱 어린이대공원점,207138.865762508,449705.690586932
휴게음식점,영업,gs25광진마루점,208303.73442907,450831.122366483
휴게음식점,영업,황금품은김밥 황.품.김,207117.721453706,451395.72898843
휴게음식점,영업,와플대학광장캠퍼스,208526.97532855,448791.8824094
휴게음식점,영업,넬솜커피,207410.632125571,452083.35613137
휴게음식점,영업,헤브즈커피,208558.286631653,448353.905156369
휴게음식점,영업,레스토커피(Restto coffee),206299.053523361,449267.178703049
휴게음식점,영업,해피니스디저트,205884.401039681,448577.363439124
휴게음식점,영업,로프커피,206421.292355374,450668.039538554
휴게음식점,영업,군자점레게노,207174.408882708,450519.518113255
휴게음식점,영업,구의문복합식당,207138.865762508,449705.690586932
휴게음식점,영업,책방고즈넉,206770.519982422,451077.715474101
휴게음식점,영업,지에스25구의창원,207823.103191831,448979.694709608
휴게음식점,영업,모카(MOCHA),206968.427142894,451461.510494335
휴게음식점,영업,미니스톱 대공원구의문점,207138.865762508,449705.690586932
휴게음식점,영업,크로플각,,
휴게음식점,영업,식물원카페테리아,207138.865762508,449705.690586932
휴게음식점,영업,퍼스트에스프레소,206817.904034984,450570.523055769
휴게음식점,영업,부리또인장신대점,209214.136985722,449516.543812845
휴게음식점,영업,씨유자양쥬니점,206120.623915253,448158.641460407
휴게음식점,영업,동그라미병과점,207294.769328574,450565.833364567
휴게음식점,영업,화양연화,206002.304416541,449507.587423434
휴게음식점,영업,씨유건대힐스점,206565.845236604,449330.999417213
휴게음식점,영업,커피온리(건대중문점),206275.943840576,448987.07838398
휴게음식점,영업,크로와상점,206228.837446343,448866.49526502
휴게음식점,영업,링동,207919.75492909,450580.873827503
휴게음식점,영업,해머스미스커피,206241.82019349,448715.06998929
휴게음식점,영업,빈이티,205869.058229163,448673.574088565
휴게음식점,영업,경기미소,206217.434726027,448506.218743834
휴게음식점,영업,컴포즈커피 광진아차산점,208185.254777532,450096.88445853
휴게음식점,영업,지에스25 구의행복점,207752.167733871,449162.791521753
휴게음식점,영업,코믹스토리,205769.47935921,448329.974790795
휴게음식점,영업,더플로우(the flow),209407.745384399,449459.252995276
휴게음식점,영업,알카페(R cafe),206921.053308793,451951.544527568
휴게음식점,영업,릴라커피,207098.890787767,451956.254671738
휴게음식점,영업,(주)스위트바이오그릭데이건대점,206127.412962608,449074.563932226
휴게음식점,영업,홀리다,207267.514595321,448146.820894186
휴게음식점,영업,세븐일레븐(능동황금점),207424.993801066,450097.213786603
휴게음식점,영업,파파존스 광진점,206813.616512143,450161.864274532
휴게음식점,영업,까페인모아(CAFE IN MOA),205766.923712371,448521.355284197
휴게음식점,영업,비원pc방,206131.315540787,448712.391439589
휴게음식점,영업,놀이동산휴게음식점,207139.204095368,449705.67643744
휴게음식점,영업,젤라또베어,205884.645544297,448000.247933616
휴게음식점,영업,흐릇,206206.670693238,449197.252426961
휴게음식점,영업,놀숲화양점,206161.393082977,449458.218401377
휴게음식점,영업,달쥬과일상점중곡18호점,207638.138311948,450735.605291004
휴게음식점,영업,씨유구의솔렌시아점,207349.890786199,448779.602309417
휴게음식점,영업,디저트레이,206241.82019349,448715.06998929
휴게음식점,영업,위아커피컴퍼니,209637.078215509,449832.485937903
휴게음식점,영업,크레이저커피군자역점,207024.642620424,450656.038395087
휴게음식점,영업,꽃길만두중곡점,207871.986617653,450537.507543328
휴게음식점,영업,토마토씨브이에스,207827.166375357,449755.826611877
휴게음식점,영업,배스킨라빈스구의사거리점,207732.160858577,449213.548647057
휴게음식점,영업,커피에반하다구의역점,207565.977863486,448416.232512049
휴게음식점,영업,장수카페,206561.85897884,450204.965754906
휴게음식점,영업,씨유화양공원점,206118.681183477,448908.450714283
휴게음식점,영업,씨엠일구공,206973.181864676,450078.271155259
휴게음식점,영업,이마트24r중곡역점,207401.825013542,451410.234980088
휴게음식점,영업,붕어앤호두커피,208100.419681292,449919.949441241
휴게음식점,영업,더유리코포레이션,206650.060845388,447680.257005568
휴게음식점,영업,지에스25구의스타점,207210.00028383,449032.498431604
휴게음식점,영업,샐드위치,205884.645544297,448000.247933616
휴게음식점,영업,카페하우리오(CAFE HAURIO),206755.642355546,447554.932921758
휴게음식점,영업,그릭투미,207757.526378936,448628.889909035
휴게음식점,영업,홍카페,208296.833808974,448475.81878664
휴게음식점,영업,식물원스넥,207138.865762508,449705.690586932
휴게음식점,영업,그리네,206199.137968181,448796.907568639
휴게음식점,영업,쥬시프레소,207401.825013542,451410.234980088
휴게음식점,영업,꽈배기의달인,206962.6856074,448095.845064585
휴게음식점,영업,빙달건대점,206854.342263853,448242.905980979
휴게음식점,영업,블루샥,206856.444064104,450552.294281067
휴게음식점,영업,리프디어,206467.377711814,447602.807804094
휴게음식점,영업,테라코타,206395.336143787,449289.83319041
휴게음식점,영업,올랑,206217.434726027,448506.218743834
휴게음식점,영업,지에스25광진미소점,206469.994362982,449241.62880952
휴게음식점,영업,티거래빗커피,207944.908677821,450562.838241474
휴게음식점,영업,소담미담,206838.019021314,451115.916607941
휴게음식점,영업,해머스미스커피 건대호반써밋자양점,206046.392492492,448365.441337738
휴게음식점,영업,핀커피(PIN COFFEE),207762.569262308,448434.53686667
휴게음식점,영업,벨렘351건대점,206224.066067041,448835.485835757
휴게음식점,영업,세븐일레븐 자양타운점,207241.0438986,447902.403799094
휴게음식점,영업,채선당샐러드건대점,205797.372181486,448826.191597968
휴게음식점,영업,앤티앤스프레즐,206217.434726027,448506.218743834
휴게음식점,영업,이마트24 호반중한점,206046.392492492,448365.441337738
휴게음식점,영업,모트(MOTT),207794.298613856,448688.668055734
휴게음식점,영업,데생그리다,206217.434726027,448506.218743834
휴게음식점,영업,제로백피시방 아차산역점,208017.020066347,449825.006064078
휴게음식점,영업,딜란스쿠키,207405.26500177,448898.086930462
휴게음식점,영업,비우고채우고 브레인 & 체온테라피온그린,206568.980449525,447968.031629643
휴게음식점,영업,카페코너(kafe konner),207244.17749383,451875.29274969
휴게음식점,영업,어번던트(ABUNDANT),207219.190248487,450554.993112295
휴게음식점,영업,빙츄르,206212.244268239,449577.174890763
휴게음식점,영업,더리터중곡역점,207282.637217803,451346.994686488
휴게음식점,영업,빽다방건대동문회관점,206520.876652813,448451.162604521
휴게음식점,영업,하루의에프터눈티,208058.629404551,450727.289947469
휴게음식점,영업,파인앳프,207526.547465525,450435.638323
휴게음식점,영업,릿,206278.982112971,449425.131943862
휴게음식점,영업,클린컵(Clinkup),207428.394926774,447685.01670155
휴게음식점,영업,요거트월드건대점,206710.744235867,448352.364418475
휴게음식점,영업,버몬커피,206813.616512143,450161.864274532
휴게음식점,영업,씨유(CU)광진군자점,206978.736672669,451028.317525745
휴게음식점,영업,요거트아이스크림의정석 구의점,208025.902691632,449839.949641718
휴게음식점,영업,매머드익스프레스아차산역점,207885.276928202,450043.051711859
휴게음식점,영업,스타벅스건대후문,206469.210431409,449306.220747298
휴게음식점,영업,지에스(gs)25 중곡새싹점,207858.011640335,450326.026317568
휴게음식점,영업,늑,207748.736496653,449212.187153261
휴게음식점,영업,오구이커피,205900.907866005,447964.288794784
휴게음식점,영업,에그박스중곡역 행정타운점,207401.825013542,451410.234980088
휴게음식점,영업,세컨플로어 온더 가라지,205998.656513846,449150.179489338
휴게음식점,영업,코드크레인,206822.875189129,450650.187436996
휴게음식점,영업,1978코스모빌리티&세임즈빈,206474.802352836,450744.402832588
휴게음식점,영업,이코복스커피,207844.256576037,449145.626801692
휴게음식점,영업,나이스푸드,207204.195620452,451880.229376757
휴게음식점,영업,지나고나면,207956.325733913,450249.894747384
휴게음식점,영업,블루빈스커피(능동점),207142.703211177,450381.259410474
휴게음식점,영업,갓츠킹 광장동점,208568.939233791,448921.321944575
휴게음식점,영업,지에스25뉴자양대동점,205870.874207826,448172.538926906
휴게음식점,영업,굿뉴스 그로서리,,
휴게음식점,영업,츄로스커피&아이스크림,206863.618397204,447777.309997439
휴게음식점,영업,로봇카페(ROBOT CAFE),206043.358791333,448141.665395069
휴게음식점,영업,배스킨라빈스 화양삼거리점,206091.938587177,449581.249922815
휴게음식점,영업,세븐일레븐 화양르네상스,205820.023325719,449056.430513054
휴게음식점,영업,세븐일레븐 광진그랜드파크점,207035.834802,449354.425659
휴게음식점,영업,프라이빗플레이스(private place),206868.321573046,450285.093827849
휴게음식점,영업,파이토카페 스타시티점,206241.82019349,448715.06998929
휴게음식점,영업,스윗하오,207948.841085401,448659.320553002
휴게음식점,영업,카페롱,206932.084682042,448050.684188975
휴게음식점,영업,사이이커피(4:ee Coffee),205548.689811343,448653.085751205
휴게음식점,영업,스타벅스 뚝섬유원지역,205945.98820137,447862.351973505
휴게음식점,영업,메가엠지씨커피 구의역점,207565.977863486,448416.232512049
휴게음식점,영업,에그토스트 구의점,,
휴게음식점,영업,카페인중독구의점,207564.588698853,448441.781875168
휴게음식점,영업,메가엠지씨커피 중곡중앙점,207101.894341668,450825.16485544
휴게음식점,영업,스타벅스중곡역,207403.621286448,451409.474221102
휴게음식점,영업,더블씨(Double C),207501.720970983,448886.728903198
휴게음식점,영업,지에스25 아차산명성점,207969.48740758,450408.823529991
휴게음식점,영업,크레이지빙수 건대세종대점,206293.664148482,449549.386757289
휴게음식점,영업,지에스25구의무학점,207473.281996522,448719.730917125
휴게음식점,영업,수카페24(soo cafe24)수도넛,207448.837321215,448649.039396234
휴게음식점,영업,지에스25자양타운빌점,207111.380033393,447456.62489213
휴게음식점,영업,카페 공사일칠,205745.610542223,448330.640777553
휴게음식점,영업,그릭판다,206069.351422107,449863.004925372
휴게음식점,영업,친구네과자집,206046.392492492,448365.441337738
휴게음식점,영업,더꼬뉴,209531.572911121,449654.893365211
휴게음식점,영업,카페프렌즈,,
휴게음식점,영업,커스텀커피건대점,206046.392492492,448365.441337738
휴게음식점,영업,세븐일레븐건국대학교병원점,206303.03222946,448689.878161826
휴게음식점,영업,버터미닛,207537.802533552,448995.573972926
휴게음식점,영업,메가엠지씨커피광장점,208729.170395929,448995.808404463
휴게음식점,영업,모멘토케이크(momento cake),206722.148934575,450901.551182901
휴게음식점,영업,메가엠지씨커피 중곡사거리점,207724.594610866,450718.28191891
휴게음식점,영업,기념해,206989.49229125,447478.853281925
휴게음식점,영업,요거의시간,207618.940949262,447686.79357348
휴게음식점,영업,국민우유집건대점,206163.302033642,449029.127087482
휴게음식점,영업,세븐일레븐 중곡양지점,206582.545805485,450957.081913477
휴게음식점,영업,와플대학구의캠퍼스,207377.228199149,448874.746395274
휴게음식점,영업,티블랙,206217.434726027,448506.218743834
휴게음식점,영업,과일습관 광진화양점,206107.775163579,449029.342177779
휴게음식점,영업,컴포즈커피 세종대학교점,,
휴게음식점,영업,집생로커피,207482.282470754,448746.476928312
휴게음식점,영업,몽디저트,206472.518764143,449321.548496953
휴게음식점,영업,카페 에이딥,207874.75711418,450100.505122227
휴게음식점,영업,찬합 롯데건대스타시티점,206217.434726027,448506.218743834
휴게음식점,영업,파인드유어페이보릿,207527.646252253,447640.296858731
휴게음식점,영업,행복중국식품,205675.720323003,448314.08720219
휴게음식점,영업,이마트24건대건이점,206148.575333333,448228.319666666
휴게음식점,영업,맘대로떡볶이,206320.141878811,449462.053457045
휴게음식점,영업,테이큰커피,206320.141878811,449462.053457045
휴게음식점,영업,꽃피는케익,207751.509621638,448596.925637477
휴게음식점,영업,왕십리김밥,207189.69215831,451383.315654499
휴게음식점,영업,카페메종,207138.865762508,449705.690586932
휴게음식점,영업,디저트39,206734.028285136,450610.859141221
휴게음식점,영업,지에스(GS)25 에스건대입구역점,206168.35701984,448696.940072846
휴게음식점,영업,주슬로,206212.244268239,449577.174890763
휴게음식점,영업,지에스25 자양행복점,206720.375140455,447541.739270941
휴게음식점,영업,와플칸세종대점,206320.141878811,449462.053457045
휴게음식점,영업,달짝,207087.8448735,451428.393141132
휴게음식점,영업,에그셀런트구의점,208183.394065665,448551.250799624
휴게음식점,영업,그로퍼(groper),207701.744889255,448634.90140326
휴게음식점,영업,블루빈스커피구의점,207427.837595895,448669.036084133
휴게음식점,영업,세븐일레븐 광장현대5단지점,208776.911786206,448611.307016281
휴게음식점,영업,씨유(cu)광진두영점,208067.268082914,450372.583224238
휴게음식점,영업,씨유(CU) 건대입구역점,206135.089385369,448605.479182886
휴게음식점,영업,하르당 아차산역점,207710.456263661,450732.119089726
휴게음식점,영업,아드프커피로스터스(ADeF Coffee Roasters),205704.306700772,447950.628803862
휴게음식점,영업,커피농장의하루,205704.306700772,447950.628803862
휴게음식점,영업,포라니,207835.307454278,450266.202282101
휴게음식점,영업,정직유부중곡역점,207401.825013542,451410.234980088
휴게음식점,영업,토끼의시골집,206703.370455197,447646.471773581
휴게음식점,영업,카페레이,207257.420966113,451105.131075475
휴게음식점,영업,솔라시도 커피,208113.973717965,449956.751895582
휴게음식점,영업,세븐일레븐 동부센터점,206826.516479071,450178.536506659
휴게음식점,영업,컴포즈커피 광진능동로점,206259.397723367,450001.934792262
휴게음식점,영업,핀포인트(pinpoint),207374.404947661,447725.636078119
휴게음식점,영업,치즈앤도우 롯데마트강변점,208394.416382167,448165.279999905
휴게음식점,영업,베란다,205546.645589768,448595.415274678
휴게음식점,영업,샐러디아,206995.040093534,450699.020665486
휴게음식점,영업,이마트24 구의강변점,208135.50744518,448204.09170096
휴게음식점,영업,쏭 타코야끼카페,206059.548834741,449166.851948837
휴게음식점,영업,뚠뚠커피,207108.221077582,447396.733663032
휴게음식점,영업,드릭스커피,207156.269772055,451672.917080488
휴게음식점,영업,디저트39건대점,206077.339616395,448638.39030955
휴게음식점,영업,할리스 강변역점,208135.50744518,448204.09170096
휴게음식점,영업,스륵,207539.183909889,447652.088548007
휴게음식점,영업,하이빙수,206107.775163579,449029.342177779
휴게음식점,영업,컴포즈커피 광장동워커힐점,209405.843683882,449586.671703526
휴게음식점,영업,씨유(cu)광진중앙점,206558.315496904,450847.236865306
휴게음식점,영업,하임,208029.540406507,450118.77592401
